,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
39,0.6168453,0.35508835,39,0.12161565,0.04500562,4.0518465,5.403675,4.069991,0.47077274
40,0.23903543,0.39025486,40,0.29155195,0.20893484,1.1253058,0.00775373,2.3108325,2.6495483
41,0.3473198,0.9430648,41,0.7279845,0.7871682,1.839302,0.55839336,3.7464187,5.4464417
42,0.41532046,0.58633053,42,0.46487695,0.46320707,2.6233263,1.495863,5.0405884,5.498028
43,0.67986554,0.8406463,43,0.29722968,0.28369457,3.050877,2.6059446,1.1234436,1.6765434
44,0.29218927,0.16531098,44,0.25835657,0.27423388,3.1890664,5.103519,2.3067412,1.4064664
45,0.4512697,0.6933099,45,0.21440814,0.1532734,3.1714697,0.86403036,4.0457044,3.8710835
46,0.17286903,0.021223426,46,0.3168877,0.38948703,1.9638622,5.873902,2.0393658,2.4009557
47,0.6110431,0.90362275,47,0.11502381,0.041718602,3.9886606,5.36915,3.8854845,4.7932825
48,0.72962594,0.89693785,48,0.72446597,0.71489185,3.898074,3.0194998,2.5088432,1.7677671
49,0.60669553,0.7211106,49,0.11310985,0.0044534802,4.180337,1.1961787,4.1407676,0.85288346
50,0.6106896,0.6126882,50,0.13196313,0.08874673,4.0504565,5.897362,3.9681728,3.9241834
51,0.8082434,0.95756334,51,0.6403218,0.64920217,4.537537,5.6486626,2.4223049,3.191778
52,0.65023667,0.67834526,52,0.1399451,0.13606346,4.2649717,4.066394,3.3299117,4.732366
53,0.6678591,0.7428499,53,0.5265865,0.48858315,2.4699605,2.2772906,1.8125203,1.3929584
54,0.8021316,0.93434584,54,0.65586764,0.7446926,4.5237246,5.4506416,2.5612972,4.811048
55,0.7067877,0.84349847,55,0.789206,0.95529425,3.2680995,4.992862,1.338617,1.0887909
56,0.7351748,0.7253882,56,0.8022749,0.99060494,3.2349927,5.540114,1.2808136,3.4235196
57,0.5349452,0.57339495,57,0.63298184,0.5989912,3.271728,2.9496264,1.6774374,1.254579
58,0.42108545,0.32719773,58,0.52086014,0.5375556,3.0183322,4.1263447,0.82702136,0.011943698
59,0.334952,0.94122833,59,0.6295549,0.5737576,2.0487447,0.23666382,5.0374694,5.7449327
60,0.34808153,0.31759268,60,0.6614296,0.661169,2.221984,1.7056446,3.811171,4.251959
61,0.6815824,0.98525226,61,0.7386776,0.8263329,3.7675688,4.8824944,2.2971475,4.9192085
62,0.28088415,0.18071425,62,0.667922,0.49390763,1.9156804,0.9562454,3.1993427,2.4334795
63,0.292947,0.55918044,63,0.6459912,0.6540752,1.9406401,0.7498158,4.1663585,3.9917755
64,0.48427853,0.58582383,64,0.62907445,0.6516088,2.6725042,2.1989417,3.616395,5.1612177
65,0.25836992,0.6711859,65,0.5413065,0.4357372,1.4500539,0.16669643,2.0713768,2.1855006
66,0.49933356,0.80369866,66,0.67143625,0.69882107,2.8611307,1.7909267,4.0503407,4.0893865
67,0.70911366,0.7437892,67,0.4943444,0.41400403,3.9496431,2.4039721,2.310042,0.5899923
68,0.44549206,0.84131396,68,0.55004966,0.42482883,1.9612485,0.61045575,1.7980955,1.691897
69,0.7290703,0.7387386,69,0.5474886,0.57692534,4.0872965,3.6255856,3.2393525,4.102407
70,0.7275896,0.7045775,70,0.25715205,0.25828642,3.5270565,3.962358,1.0778282,0.8930272
71,0.26268134,0.14826453,71,0.5868946,0.603756,1.9822699,3.9747305,2.8112047,1.9364387
72,0.65454394,0.604027,72,0.12138115,0.023997128,4.0691705,4.8114166,3.748398,1.7369488
73,0.29318208,0.49953854,73,0.6637923,0.6567206,1.9069332,1.2179611,3.7569737,3.9751606
74,0.49479312,0.6840117,74,0.6351283,0.7028725,2.3927102,2.4528344,4.0010557,5.0126114
75,0.72923887,0.99251944,75,0.4685965,0.42733932,3.7610867,2.342226,2.299009,3.0113134
76,0.28098327,0.1873833,76,0.5645216,0.5023417,1.5006167,0.44019055,2.5529006,2.6499357
77,0.8139805,0.6846798,77,0.7048981,0.7514028,4.021036,5.5014706,1.3824999,0.063271165
78,0.68112683,0.8006349,78,0.23923852,0.19774199,3.3773625,3.2746973,1.2524722,0.03902793
79,0.4062876,0.29750627,79,0.72902334,0.7740746,2.3281903,3.4152799,2.2515786,2.326787
80,0.6382462,0.724293,80,0.5850888,0.60931784,3.8853915,3.922031,4.0347996,5.0036845
81,0.5064451,0.46643287,81,0.64087856,0.687549,2.9411933,4.52889,4.782309,5.9071016
82,0.5810238,0.42554116,82,0.52296764,0.47737825,2.3470905,2.4823558,1.6835402,0.45809913
83,0.6776526,0.7926891,83,0.14130588,0.14825708,4.2599773,5.592637,3.1222525,3.9621506
84,0.3107383,0.907188,84,0.34608775,0.35162508,2.0570538,0.7270818,4.738029,5.5960364
85,0.25268856,0.1054374,85,0.64718443,0.44517875,0.8919943,0.16856503,0.9220752,0.9175676
86,0.3076462,0.31555063,86,0.77856237,0.84806365,1.6443479,0.56803465,4.523117,4.7797956
87,0.25965357,0.8365747,87,0.5104903,0.3693663,1.7193797,0.20480776,1.9937795,2.388138
88,0.72183913,0.8047164,88,0.6479341,0.69802994,4.1231017,5.2848024,3.2103121,2.7896452
89,0.25259086,0.061513722,89,0.70110923,0.8282829,1.4139552,2.835679,1.5681692,2.3159058
90,0.6183561,0.57043934,90,0.7521838,0.87994874,2.8610425,3.3827033,2.5103676,2.2841954
91,0.40999267,0.27831405,91,0.7904746,0.9427125,1.8291321,3.0716648,2.9159782,4.0764966
92,0.73348147,0.5364185,92,0.6568244,0.65299284,4.1731772,5.3427954,3.106125,1.6528748
93,0.25164887,0.053444922,93,0.546198,0.57328904,1.9259548,4.297019,4.328439,3.8501108
94,0.47991654,0.3892215,94,0.5845392,0.6311762,3.131387,5.84789,3.4440236,3.7703612
95,0.7130936,0.69340336,95,0.74742424,0.7840189,2.371136,3.0930455,0.8629873,0.025315762
96,0.5634465,0.06994188,96,0.11516572,0.090820074,3.849622,4.9907436,4.3160458,2.4243498
97,0.6047129,0.41832,97,0.7624853,0.8470775,2.402943,3.6481838,1.3180591,0.6818032
98,0.53948855,0.74339205,98,0.16219987,0.16764027,3.6631958,1.3890567,4.1933928,5.7345724
99,0.535545,0.57414436,99,0.5940963,0.6940227,3.277775,4.921748,3.9403841,5.211721
100,0.2843954,0.5779803,100,0.74117947,0.7743021,1.5780526,0.6255691,4.0142927,4.5153527
101,0.7706667,0.8955925,101,0.7391521,0.81789654,3.6669993,4.8416767,1.6666679,0.28601575
102,0.25575054,0.074576676,102,0.5767134,0.49272174,2.117309,3.5377655,1.3517455,0.98939574
103,0.6362903,0.8775,103,0.17024402,0.13206977,4.000081,2.1311512,3.8018258,5.1608257
104,0.30545247,0.06761813,104,0.5316561,0.5094511,2.2381988,2.1243658,4.865486,5.026139
105,0.6056491,0.56533146,105,0.6317069,0.60701746,1.7395525,1.523754,1.0023696,0.48048162
106,0.33600873,0.76054114,106,0.7221815,0.9369523,1.1824706,0.6062168,1.0724506,1.3175372
107,0.7487321,0.9176577,107,0.6228938,0.7228562,4.075745,5.867769,3.2108164,5.5916233
108,0.61200464,0.60596967,108,0.6987752,0.7806074,3.2876816,5.0114455,3.203575,4.4794464
109,0.30375218,0.35123658,109,0.29651508,0.3267218,2.5175128,2.1674724,5.089732,5.8998103
110,0.21333577,0.17474675,110,0.22279614,0.21358651,1.6671783,1.6127461,4.304421,3.6923351
111,0.5243816,0.47231686,111,0.76423496,0.8832254,2.5349662,3.8812013,1.1433132,0.56677043
112,0.24487403,0.048149288,112,0.75187147,0.9751791,1.3598528,3.0898128,0.96486527,0.45581496
113,0.76014894,0.6326281,113,0.50926346,0.5488678,4.2495975,4.6205072,2.5124586,2.883779
114,0.34157142,0.14176387,114,0.7458078,0.99057007,1.6264178,1.564236,1.6739537,2.773581
115,0.65991515,0.42370194,115,0.7971317,0.8871706,2.942847,5.60112,1.2724444,0.27436352
116,0.383362,0.89247155,116,0.6907501,0.513785,1.0415312,0.66284144,0.9259055,0.28967786
117,0.77971005,0.79968965,117,0.46980402,0.5443269,4.3880486,5.249934,3.5802135,4.3964963
118,0.40607294,0.22969002,118,0.6080103,0.6924158,3.434371,5.7116303,1.9424508,1.8833839
119,0.57060486,0.63028914,119,0.68110096,0.6741802,3.3243425,3.8083744,4.072258,5.333231
120,0.37168342,0.14405096,120,0.39561275,0.4190325,2.6213086,5.256975,4.001162,4.8174047
121,0.6762775,0.8667518,121,0.4435612,0.3516962,2.9332595,1.6729352,1.4709487,1.5366526
122,0.3040425,0.1855948,122,0.28749883,0.27634853,2.944752,3.465592,3.5751436,3.3303785
123,0.72580945,0.80351216,123,0.42265528,0.4516918,4.019639,3.942721,3.256763,2.6003532
124,0.7673867,0.9048014,124,0.69190496,0.7460486,3.0185692,3.5914328,1.1654016,0.09988117
125,0.7479581,0.70712125,125,0.6367778,0.65380293,3.9386482,5.111768,2.6949477,1.4018097
126,0.25915205,0.15739292,126,0.17542523,0.1570983,2.7345693,3.300952,4.2821164,5.506427
127,0.51460683,0.4256509,127,0.61109143,0.5963877,1.8600003,2.831356,0.8642312,0.10955179
128,0.69551283,0.74701995,128,0.20645034,0.19098657,2.696776,1.8774276,0.82671064,1.0205766
129,0.30902532,0.3057841,129,0.6006595,0.6782262,2.188814,0.77862096,4.4534006,5.8421216
130,0.68387026,0.51601267,130,0.41892788,0.45920444,4.1869087,5.2845187,3.9455783,5.685162
131,0.34787816,0.5114027,131,0.534971,0.5051772,2.7851372,1.67509,2.5100455,2.174012
132,0.73918235,0.7740322,132,0.3981217,0.50712204,3.9199262,5.6987977,2.2792695,2.526862
133,0.62444,0.9448564,133,0.20018016,0.19581562,3.591062,2.0266213,2.8417149,5.429811
134,0.75933635,0.84848076,134,0.2983786,0.25607485,1.718477,1.0139744,0.66992885,0.89500415
135,0.24326591,0.12019789,135,0.553994,0.5188774,3.0065906,4.820333,1.0829526,1.0059049
136,0.26016226,0.09228867,136,0.670524,0.6309484,1.7313792,2.3328738,1.6031739,1.5301942
137,0.32715547,0.024219751,137,0.6659353,0.7216022,2.0129645,2.2139654,4.3782344,5.0652003
138,0.24350499,0.028841853,138,0.6537073,0.6975294,2.033372,4.3537264,1.5635155,1.6479135
139,0.77926785,0.8106116,139,0.39951366,0.4207276,3.3357484,3.7175946,1.0570961,0.6444111
140,0.6361732,0.6933378,140,0.75611,0.80637074,2.9336119,2.3071308,2.2289007,2.7716722
141,0.63927954,0.7522694,141,0.13266572,0.13658583,4.1077547,5.423977,3.4990392,1.0927999
142,0.7008689,0.8693885,142,0.51887685,0.56179273,4.232265,4.316899,3.77005,4.3216786
143,0.5868705,0.33769995,143,0.7346259,0.83527917,2.455384,4.4480877,2.8119974,3.4290724
144,0.388115,0.9373501,144,0.67272025,0.6744897,2.3041592,0.9548782,2.106302,2.2920904
145,0.5308612,0.4273023,145,0.3979869,0.3568657,3.6296887,4.304096,4.3432713,2.7827933
146,0.661844,0.6734428,146,0.18508384,0.15982425,3.5835402,2.454493,2.0645754,2.1652484
147,0.34892488,0.24564368,147,0.5481826,0.54917955,2.6961708,3.9045281,4.607128,5.3471794
148,0.74185926,0.9935474,148,0.6203258,0.6949749,4.061329,3.9053442,3.0281088,5.5918283
149,0.27269298,0.2789938,149,0.17514068,0.21445793,2.8148062,3.1492443,1.5651209,2.8294811
150,0.589051,0.99397564,150,0.11983566,0.04809296,4.071436,3.3776057,4.152041,3.4678087
151,0.45725983,0.18109602,151,0.59322244,0.5474615,3.1080346,5.854515,4.2795043,4.172043
152,0.31022435,0.4294806,152,0.31916037,0.3682348,2.8077114,3.0252442,2.2461843,3.3843918
153,0.39020824,0.26060188,153,0.48436776,0.43526512,3.03642,3.7623773,3.2451768,2.5147705
154,0.72256225,0.5777427,154,0.69586635,0.65929836,4.1925445,4.0039353,2.1211224,2.6117306
155,0.46358302,0.9264005,155,0.31199512,0.23481643,1.9316245,0.4460156,1.7543551,2.4673843
156,0.28845978,0.090260684,156,0.5740749,0.5442117,1.8894229,0.73309386,4.711333,4.507751
157,0.57582724,0.8485047,157,0.7267115,0.8365934,2.914834,2.5154629,3.331714,5.588859
158,0.32098767,0.33132577,158,0.7155397,0.82927513,1.9601629,2.0754325,4.580397,5.0692897
159,0.4166746,0.22491723,159,0.58605665,0.48458314,2.5147142,2.3526096,1.1892163,0.5201651
160,0.6049225,0.119445086,160,0.1353218,0.12725395,3.8897605,4.917019,3.720526,3.8402677
161,0.63541037,0.8829516,161,0.7724533,0.9323116,2.8431573,3.4743857,1.423777,2.0909605
162,0.44665468,0.5370741,162,0.75108826,0.8614405,1.9170359,1.7472382,3.3515935,3.7669582
163,0.6403869,0.75340796,163,0.27994952,0.24761772,3.8433444,3.8364377,3.1132543,2.160007
164,0.22527254,0.107860506,164,0.45531294,0.5204517,1.9050752,4.5503907,2.2603588,1.160147
165,0.33387366,0.15694505,165,0.52630585,0.5005558,2.3952048,4.11818,4.9617906,4.8180523
166,0.25512725,0.016838789,166,0.6060149,0.5355947,1.7520232,0.10091758,4.3855247,4.4538736
167,0.64210963,0.4701227,167,0.19249828,0.22893411,3.8819144,4.4625907,2.9238296,3.2897666
168,0.6944199,0.55723137,168,0.76730525,0.8490256,3.3320694,5.0988665,2.041544,3.4305503
169,0.5241974,0.23533893,169,0.11248395,0.06541705,3.8003383,2.4459906,4.4452186,4.1970177
170,0.74502724,0.68520844,170,0.36845747,0.41179538,4.028204,5.413537,2.1746576,4.266464
171,0.3371964,0.16112185,171,0.29331532,0.33488417,2.5295928,4.6308126,2.955921,1.3753839
172,0.61704403,0.8032433,172,0.44588664,0.48762113,3.6734478,2.5350208,4.5157423,5.8348
173,0.6103904,0.6902445,173,0.10800911,0.028921604,3.998749,2.341682,3.996081,1.9587808
174,0.14049765,0.012380779,174,0.123388216,0.09056926,1.8909441,4.357231,4.3413095,2.8253226
175,0.64740664,0.8785664,175,0.5792539,0.5838856,3.886846,2.9193683,1.726285,1.9750389
176,0.56588346,0.40785086,176,0.13313764,0.10812509,3.729533,1.2306612,4.2807603,4.4794855
177,0.7692928,0.87953126,177,0.74267274,0.86580014,3.93607,5.523049,1.666061,3.2486649
178,0.5513972,0.7717806,178,0.547912,0.56029373,2.0094326,1.49289,4.205229,5.3877983
179,0.47383353,0.53775406,179,0.4421831,0.41603202,3.0982418,2.3426406,3.8196235,5.709371
180,0.30735856,0.17176896,180,0.74275446,0.9255143,1.540415,2.5038114,0.8210357,0.18054736
