,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
22,0.7447165,0.9071941,22,0.37903744,0.39818978,4.0515614,5.7892957,2.9585528,3.9452398
23,0.61805874,0.5089691,23,0.14101349,0.054305553,4.044803,5.2233057,4.21078,0.29815006
24,0.2587469,0.07573533,24,0.68084276,0.65899247,0.966375,0.26210833,0.8518242,0.6105459
25,0.41600063,0.21085083,25,0.54270667,0.4909461,2.6781898,3.7573237,1.3484681,1.2475959
26,0.2950605,0.19713217,26,0.70736676,0.76614004,1.3276913,1.608525,1.1728623,1.3234874
27,0.49439925,0.39198685,27,0.697077,0.8347286,2.691476,4.821347,1.5363979,2.3921704
28,0.3523633,0.32573134,28,0.7068662,0.8881022,2.063163,3.059039,1.2915852,1.9442911
29,0.6711953,0.90001255,29,0.19311838,0.14938313,4.047343,4.902891,3.6996138,3.4403396
30,0.33721623,0.36325735,30,0.71185213,0.54197294,1.2096783,1.0278243,1.0528694,0.55724466
31,0.6469951,0.7918626,31,0.14141046,0.08687782,3.1040308,0.62411,1.0182682,1.3918959
32,0.63672096,0.65528744,32,0.13149317,0.015032351,4.141623,2.8478422,4.300542,0.37774658
33,0.5652977,0.30909938,33,0.40521538,0.3930018,3.5884838,5.735486,4.312116,3.79557
34,0.600281,0.6823665,34,0.7293495,0.90684605,2.8854816,5.064447,2.0267153,3.1820521
35,0.32979792,0.20925993,35,0.50381917,0.48170066,2.447773,3.7572849,4.3463936,4.8602123
36,0.7345161,0.7231989,36,0.453135,0.4233657,3.8387885,3.0944462,2.2660816,3.0743413
37,0.17269842,0.009661555,37,0.19408466,0.16297054,1.7740031,3.1104498,4.672218,3.943961
38,0.28411743,0.89687383,38,0.4990193,0.47105908,1.9627075,0.39853978,4.7607865,5.5322633
39,0.6377327,0.35508835,39,0.14275527,0.04500562,4.0802646,5.403675,4.27285,0.47077274
40,0.27064934,0.39025486,40,0.33356878,0.20893484,1.4231622,0.00775373,2.3407245,2.6495483
41,0.3368867,0.9430648,41,0.6995242,0.7871682,1.93851,0.55839336,3.3777826,5.4464417
42,0.41776183,0.58633053,42,0.47233406,0.46320707,2.592248,1.495863,4.8990116,5.498028
43,0.69408655,0.8406463,43,0.31600812,0.28369457,3.2896664,2.6059446,1.3264387,1.6765434
44,0.33564135,0.16531098,44,0.27005827,0.27423388,3.0702827,5.103519,2.5288463,1.4064664
45,0.48840126,0.6933099,45,0.22604968,0.1532734,3.3193836,0.86403036,4.1694036,3.8710835
46,0.22573964,0.021223426,46,0.3722434,0.38948703,2.0916288,5.873902,2.2325246,2.4009557
47,0.6263517,0.90362275,47,0.1460528,0.041718602,4.0400805,5.36915,4.1413226,4.7932825
48,0.7059679,0.89693785,48,0.6987234,0.71489185,3.6560984,3.0194998,2.334014,1.7677671
49,0.6326349,0.7211106,49,0.13365614,0.0044534802,4.0823092,1.1961787,4.3075714,0.85288346
50,0.6419363,0.6126882,50,0.15294504,0.08874673,4.0640354,5.897362,4.1635375,3.9241834
51,0.799112,0.95756334,51,0.63204443,0.64920217,4.3265467,5.6486626,2.3810067,3.191778
52,0.6700403,0.67834526,52,0.1569123,0.13606346,4.253458,4.066394,3.766969,4.732366
53,0.6513347,0.7428499,53,0.54567003,0.48858315,2.6760929,2.2772906,1.9450564,1.3929584
54,0.77721107,0.93434584,54,0.63867605,0.7446926,4.272865,5.4506416,2.364792,4.811048
55,0.6842035,0.84349847,55,0.75947326,0.95529425,3.061612,4.992862,1.4738587,1.0887909
56,0.703288,0.7253882,56,0.7610366,0.99060494,2.9406185,5.540114,1.4032363,3.4235196
57,0.545593,0.57339495,57,0.6365594,0.5989912,3.2232273,2.9496264,1.8157717,1.254579
58,0.4527744,0.32719773,58,0.53816164,0.5375556,3.0082738,4.1263447,1.0082718,0.011943698
59,0.32918537,0.94122833,59,0.6233056,0.5737576,2.0726078,0.23666382,4.9114165,5.7449327
60,0.3352402,0.31759268,60,0.6592482,0.661169,2.268373,1.7056446,3.7333477,4.251959
61,0.6520851,0.98525226,61,0.7041398,0.8263329,3.5139785,4.8824944,2.1128237,4.9192085
62,0.29259443,0.18071425,62,0.66360724,0.49390763,2.0510292,0.9562454,2.993477,2.4334795
63,0.30363712,0.55918044,63,0.640078,0.6540752,2.0202124,0.7498158,3.994295,3.9917755
64,0.46684945,0.58582383,64,0.62350154,0.6516088,2.6312606,2.1989417,3.4562812,5.1612177
65,0.28119975,0.6711859,65,0.56541955,0.4357372,1.6000155,0.16669643,2.0480475,2.1855006
66,0.4897131,0.80369866,66,0.6568762,0.69882107,2.742004,1.7909267,3.8193564,4.0893865
67,0.71000206,0.7437892,67,0.4909533,0.41400403,3.8453715,2.4039721,2.5274224,0.5899923
68,0.44160128,0.84131396,68,0.58165187,0.42482883,2.160401,0.61045575,1.8295083,1.691897
69,0.7259687,0.7387386,69,0.54001284,0.57692534,4.0314765,3.6255856,3.2682064,4.102407
70,0.70196635,0.7045775,70,0.2604905,0.25828642,3.5960112,3.962358,1.2292639,0.8930272
71,0.28287074,0.14826453,71,0.599099,0.603756,2.0848176,3.9747305,2.6911886,1.9364387
72,0.6515019,0.604027,72,0.14506641,0.023997128,4.181575,4.8114166,4.044781,1.7369488
73,0.29021937,0.49953854,73,0.6567067,0.6567206,1.9296714,1.2179611,3.624101,3.9751606
74,0.4646,0.6840117,74,0.6371985,0.7028725,2.4835787,2.4528344,3.9393353,5.0126114
75,0.7172671,0.99251944,75,0.47268188,0.42733932,3.7175815,2.342226,2.250136,3.0113134
76,0.29759791,0.1873833,76,0.5751493,0.5023417,1.6734487,0.44019055,2.455224,2.6499357
77,0.79454994,0.6846798,77,0.6905305,0.7514028,3.782047,5.5014706,1.5054451,0.063271165
78,0.6759548,0.8006349,78,0.24508096,0.19774199,3.4959662,3.2746973,1.3667308,0.03902793
79,0.38868782,0.29750627,79,0.70425093,0.7740746,2.276908,3.4152799,2.104494,2.326787
80,0.6406151,0.724293,80,0.5811012,0.60931784,3.779794,3.922031,3.9514198,5.0036845
81,0.49010584,0.46643287,81,0.63002795,0.687549,2.8955636,4.52889,4.6164436,5.9071016
82,0.5473771,0.42554116,82,0.5530087,0.47737825,2.5213876,2.4823558,1.7621816,0.45809913
83,0.6858374,0.7926891,83,0.14711829,0.14825708,4.198678,5.592637,3.4509482,3.9621506
84,0.32149282,0.907188,84,0.36243513,0.35162508,2.1771674,0.7270818,4.7103667,5.5960364
85,0.2688636,0.1054374,85,0.6527327,0.44517875,1.0295076,0.16856503,1.027343,0.9175676
86,0.29072434,0.31555063,86,0.7373312,0.84806365,1.7391804,0.56803465,4.1098223,4.7797956
87,0.27877605,0.8365747,87,0.54840845,0.3693663,1.8622779,0.20480776,1.9826485,2.388138
88,0.71607226,0.8047164,88,0.6330164,0.69802994,3.9883785,5.2848024,2.9977853,2.7896452
89,0.2530991,0.061513722,89,0.681079,0.8282829,1.5633332,2.835679,1.507149,2.3159058
90,0.59239435,0.57043934,90,0.71791935,0.87994874,2.7498755,3.3827033,2.2433345,2.2841954
91,0.37654114,0.27831405,91,0.7378291,0.9427125,1.8259696,3.0716648,2.5309122,4.0764966
92,0.7123401,0.5364185,92,0.637327,0.65299284,3.9548087,5.3427954,2.822048,1.6528748
93,0.2814065,0.053444922,93,0.5665304,0.57328904,1.9864634,4.297019,4.3836927,3.8501108
94,0.49146324,0.3892215,94,0.5842878,0.6311762,3.0812519,5.84789,3.41054,3.7703612
95,0.65420073,0.69340336,95,0.72082484,0.7840189,2.309166,3.0930455,1.0272481,0.025315762
96,0.6181473,0.06994188,96,0.14037125,0.090820074,3.9524946,4.9907436,4.4479256,2.4243498
97,0.5762233,0.41832,97,0.7225853,0.8470775,2.2295601,3.6481838,1.4192442,0.6818032
98,0.5808152,0.74339205,98,0.17899308,0.16764027,3.7405653,1.3890567,4.3092294,5.7345724
99,0.5490865,0.57414436,99,0.5822064,0.6940227,3.1459439,4.921748,3.827743,5.211721
100,0.30007097,0.5779803,100,0.7114598,0.7743021,1.6689415,0.6255691,3.6741004,4.5153527
101,0.7453434,0.8955925,101,0.7080307,0.81789654,3.4104414,4.8416767,1.7423913,0.28601575
102,0.2687075,0.074576676,102,0.5862931,0.49272174,2.0651138,3.5377655,1.4253154,0.98939574
103,0.6383778,0.8775,103,0.17846346,0.13206977,4.0785394,2.1311512,4.003862,5.1608257
104,0.3202191,0.06761813,104,0.5508551,0.5094511,2.2616348,2.1243658,4.7310076,5.026139
105,0.557522,0.56533146,105,0.61895496,0.60701746,1.7801433,1.523754,1.124778,0.48048162
106,0.3333971,0.76054114,106,0.7059173,0.9369523,1.325473,0.6062168,1.1317918,1.3175372
107,0.73214465,0.9176577,107,0.6138186,0.7228562,3.988394,5.867769,3.0478458,5.5916233
108,0.5832247,0.60596967,108,0.68487805,0.7806074,3.2642844,5.0114455,2.9427364,4.4794464
109,0.3303725,0.35123658,109,0.3064987,0.3267218,2.5386655,2.1674724,4.9433713,5.8998103
110,0.23335682,0.17474675,110,0.23507771,0.21358651,1.7687314,1.6127461,4.3387537,3.6923351
111,0.4913654,0.47231686,111,0.7358878,0.8832254,2.415022,3.8812013,1.3080523,0.56677043
112,0.26017132,0.048149288,112,0.7258468,0.9751791,1.4135888,3.0898128,1.0786365,0.45581496
113,0.75210786,0.6326281,113,0.49466714,0.5488678,4.0210505,4.6205072,2.5554287,2.883779
114,0.3327088,0.14176387,114,0.7204048,0.99057007,1.7112075,1.564236,1.5969495,2.773581
115,0.60673183,0.42370194,115,0.73903084,0.8871706,2.588651,5.60112,1.368646,0.27436352
116,0.36712012,0.89247155,116,0.6738881,0.513785,1.2015265,0.66284144,1.0244085,0.28967786
117,0.7679221,0.79968965,117,0.4706948,0.5443269,4.2203608,5.249934,3.5463116,4.3964963
118,0.43793017,0.22969002,118,0.61006165,0.6924158,3.1856444,5.7116303,2.0267825,1.8833839
119,0.5521129,0.63028914,119,0.66668993,0.6741802,3.164193,3.8083744,3.875471,5.333231
120,0.3726818,0.14405096,120,0.40948406,0.4190325,2.7490559,5.256975,4.075214,4.8174047
121,0.6852179,0.8667518,121,0.4483918,0.3516962,3.0119925,1.6729352,1.6681184,1.5366526
122,0.34910804,0.1855948,122,0.30021152,0.27634853,2.9202862,3.465592,3.7854884,3.3303785
123,0.6960803,0.80351216,123,0.42616615,0.4516918,4.026562,3.942721,3.1569276,2.6003532
124,0.72930044,0.9048014,124,0.6776058,0.7460486,2.8788612,3.5914328,1.3898226,0.09988117
125,0.7281562,0.70712125,125,0.631,0.65380293,3.927686,5.111768,2.5545928,1.4018097
126,0.30440342,0.15739292,126,0.1972907,0.1570983,2.9889047,3.300952,4.539319,5.506427
127,0.49350494,0.4256509,127,0.62160236,0.5963877,1.8769001,2.831356,1.0421816,0.10955179
128,0.6838961,0.74701995,128,0.22256504,0.19098657,2.9816039,1.8774276,0.90291965,1.0205766
129,0.32408202,0.3057841,129,0.5969506,0.6782262,2.08412,0.77862096,4.288057,5.8421216
130,0.6837554,0.51601267,130,0.42590106,0.45920444,4.113607,5.2845187,3.969781,5.685162
131,0.35916504,0.5114027,131,0.5424751,0.5051772,2.7233121,1.67509,2.582786,2.174012
132,0.7269765,0.7740322,132,0.40349245,0.50712204,3.9369912,5.6987977,2.468715,2.526862
133,0.6350366,0.9448564,133,0.20754023,0.19581562,3.6971085,2.0266213,2.9896042,5.429811
134,0.7618293,0.84848076,134,0.30078724,0.25607485,1.7271647,1.0139744,0.78122973,0.89500415
135,0.29718244,0.12019789,135,0.5594047,0.5188774,2.6261191,4.820333,1.1929288,1.0059049
136,0.27177802,0.09228867,136,0.66708183,0.6309484,1.7940357,2.3328738,1.5985848,1.5301942
137,0.33237275,0.024219751,137,0.6567666,0.7216022,2.0244317,2.2139654,4.217507,5.0652003
138,0.27019054,0.028841853,138,0.6502344,0.6975294,1.9870955,4.3537264,1.5878272,1.6479135
139,0.74877894,0.8106116,139,0.40496323,0.4207276,3.4515715,3.7175946,1.1977558,0.6444111
140,0.62079346,0.6933378,140,0.72574145,0.80637074,2.8108187,2.3071308,2.1026,2.7716722
141,0.64926416,0.7522694,141,0.15105484,0.13658583,4.0881495,5.423977,3.8608153,1.0927999
142,0.7057064,0.8693885,142,0.50575525,0.56179273,3.9476104,4.316899,3.5668623,4.3216786
143,0.55459714,0.33769995,143,0.7104907,0.83527917,2.4035473,4.4480877,2.629677,3.4290724
144,0.39801925,0.9373501,144,0.6552554,0.6744897,2.1555955,0.9548782,2.0430882,2.2920904
145,0.55526954,0.4273023,145,0.3970002,0.3568657,3.5671527,4.304096,4.3196125,2.7827933
146,0.67582387,0.6734428,146,0.19441824,0.15982425,3.7725227,2.454493,2.26819,2.1652484
147,0.3581253,0.24564368,147,0.54804134,0.54917955,2.6038058,3.9045281,4.498091,5.3471794
148,0.7277642,0.9935474,148,0.6106438,0.6949749,3.8836005,3.9053442,2.813001,5.5918283
149,0.3467824,0.2789938,149,0.19850428,0.21445793,2.8465629,3.1492443,1.9124626,2.8294811
150,0.612578,0.99397564,150,0.14670199,0.04809296,4.0440307,3.3776057,4.303413,3.4678087
151,0.4545953,0.18109602,151,0.5895124,0.5474615,2.9665165,5.854515,4.1822968,4.172043
152,0.32313746,0.4294806,152,0.32219756,0.3682348,2.7217417,3.0252442,2.2856436,3.3843918
153,0.4213639,0.26060188,153,0.50043565,0.43526512,3.109068,3.7623773,3.2810767,2.5147705
154,0.7011775,0.5777427,154,0.6783302,0.65929836,3.968051,4.0039353,2.0227783,2.6117306
155,0.45382562,0.9264005,155,0.3239932,0.23481643,2.0807583,0.4460156,1.7982566,2.4673843
156,0.3014824,0.090260684,156,0.5836586,0.5442117,1.9175382,0.73309386,4.6713614,4.507751
157,0.55441797,0.8485047,157,0.70254165,0.8365934,2.836163,2.5154629,3.0977495,5.588859
158,0.32086512,0.33132577,158,0.6781884,0.82927513,2.0061846,2.0754325,4.1188116,5.0692897
159,0.4212317,0.22491723,159,0.59618413,0.48458314,2.4607372,2.3526096,1.3471344,0.5201651
160,0.6475503,0.119445086,160,0.14490043,0.12725395,4.0109997,4.917019,3.8652227,3.8402677
161,0.58418036,0.8829516,161,0.7408059,0.9323116,2.6450577,3.4743857,1.592686,2.0909605
162,0.399872,0.5370741,162,0.7166295,0.8614405,1.9926956,1.7472382,2.9871957,3.7669582
163,0.6282979,0.75340796,163,0.28045666,0.24761772,3.860313,3.8364377,3.1568897,2.160007
164,0.26378807,0.107860506,164,0.4887285,0.5204517,1.9196129,4.5503907,2.390081,1.160147
165,0.36292943,0.15694505,165,0.53789455,0.5005558,2.3396196,4.11818,4.856294,4.8180523
166,0.27837068,0.016838789,166,0.6131906,0.5355947,1.8303267,0.10091758,4.2662597,4.4538736
167,0.6484427,0.4701227,167,0.20073566,0.22893411,3.910384,4.4625907,3.301038,3.2897666
168,0.6506378,0.55723137,168,0.72982556,0.8490256,3.136578,5.0988665,1.9199886,3.4305503
169,0.5720557,0.23533893,169,0.14132741,0.06541705,3.8863804,2.4459906,4.509694,4.1970177
170,0.72972435,0.68520844,170,0.3600003,0.41179538,3.8465185,5.413537,2.3538501,4.266464
171,0.35664704,0.16112185,171,0.3041142,0.33488417,2.6513088,4.6308126,3.1182547,1.3753839
172,0.63108575,0.8032433,172,0.4496946,0.48762113,3.6562128,2.5350208,4.449132,5.8348
173,0.6162705,0.6902445,173,0.14943741,0.028921604,4.0305157,2.341682,4.132919,1.9587808
174,0.17856604,0.012380779,174,0.14877948,0.09056926,2.268659,4.357231,4.5009704,2.8253226
175,0.66411984,0.8785664,175,0.58202875,0.5838856,3.7566762,2.9193683,1.7994179,1.9750389
176,0.6105799,0.40785086,176,0.15264891,0.10812509,3.9703472,1.2306612,4.4204288,4.4794855
177,0.7403453,0.87953126,177,0.71294016,0.86580014,3.6444108,5.523049,1.7423801,3.2486649
178,0.5216418,0.7717806,178,0.5621816,0.56029373,2.2280545,1.49289,4.2444377,5.3877983
179,0.47320786,0.53775406,179,0.44700295,0.41603202,3.0768614,2.3426406,3.8442507,5.709371
180,0.31089482,0.17176896,180,0.7209727,0.9255143,1.54309,2.5038114,0.9565361,0.18054736
