,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
43,0.6831356,0.8406463,43,0.32070765,0.28369457,3.404562,2.6059446,1.5805746,1.6765434
44,0.41803062,0.16531098,44,0.30234563,0.27423388,3.1153023,5.103519,2.8009446,1.4064664
45,0.55946445,0.6933099,45,0.25282305,0.1532734,3.6814132,0.86403036,4.210502,3.8710835
46,0.27933013,0.021223426,46,0.4615514,0.38948703,2.3138237,5.873902,2.4792516,2.4009557
47,0.6473944,0.90362275,47,0.20172085,0.041718602,4.08856,5.36915,4.117358,4.7932825
48,0.6561906,0.89693785,48,0.65976185,0.71489185,3.2429605,3.0194998,2.1310482,1.7677671
49,0.66784424,0.7211106,49,0.18766943,0.0044534802,4.1908693,1.1961787,4.3921905,0.85288346
50,0.6511267,0.6126882,50,0.1925943,0.08874673,4.020067,5.897362,4.264366,3.9241834
51,0.7630962,0.95756334,51,0.6137284,0.64920217,4.003815,5.6486626,2.2760074,3.191778
52,0.6716219,0.67834526,52,0.19571374,0.13606346,4.1503644,4.066394,3.9723494,4.732366
53,0.63088167,0.7428499,53,0.55748326,0.48858315,2.7640808,2.2772906,2.0676239,1.3929584
54,0.73397404,0.93434584,54,0.6268845,0.7446926,3.9924746,5.4506416,2.2850273,4.811048
55,0.60480493,0.84349847,55,0.69125247,0.95529425,2.6491554,4.992862,1.6152492,1.0887909
56,0.61606455,0.7253882,56,0.7102338,0.99060494,2.6742442,5.540114,1.609766,3.4235196
57,0.5141776,0.57339495,57,0.6073646,0.5989912,2.8595257,2.9496264,1.9471911,1.254579
58,0.47983965,0.32719773,58,0.5706743,0.5375556,2.8329725,4.1263447,1.4177798,0.011943698
59,0.3505373,0.94122833,59,0.62314117,0.5737576,2.1205933,0.23666382,4.547419,5.7449327
60,0.34573963,0.31759268,60,0.638014,0.661169,2.1331851,1.7056446,3.4599078,4.251959
61,0.6068206,0.98525226,61,0.6634447,0.8263329,3.1397483,4.8824944,2.0210135,4.9192085
62,0.30943254,0.18071425,62,0.64744216,0.49390763,2.131542,0.9562454,2.770274,2.4334795
63,0.31380817,0.55918044,63,0.63046217,0.6540752,2.1294234,0.7498158,3.7536423,3.9917755
64,0.43229398,0.58582383,64,0.61350614,0.6516088,2.5215533,2.1989417,3.2875283,5.1612177
65,0.3152184,0.6711859,65,0.5865857,0.4357372,1.808263,0.16669643,1.9890486,2.1855006
66,0.4618908,0.80369866,66,0.6260302,0.69882107,2.595158,1.7909267,3.5621986,4.0893865
67,0.70485294,0.7437892,67,0.50067043,0.41400403,3.8505406,2.4039721,2.4541798,0.5899923
68,0.40396503,0.84131396,68,0.59288186,0.42482883,2.3338623,0.61045575,1.8852888,1.691897
69,0.71296364,0.7387386,69,0.5409379,0.57692534,3.8923626,3.6255856,2.945875,4.102407
70,0.699315,0.7045775,70,0.26894146,0.25828642,3.6919484,3.962358,1.518095,0.8930272
71,0.30257976,0.14826453,71,0.6051332,0.603756,2.163948,3.9747305,2.5831861,1.9364387
72,0.6618271,0.604027,72,0.19023801,0.023997128,4.137553,4.8114166,4.231872,1.7369488
73,0.31866083,0.49953854,73,0.63858205,0.6567206,1.9995373,1.2179611,3.3413713,3.9751606
74,0.43191788,0.6840117,74,0.62206733,0.7028725,2.365987,2.4528344,3.686897,5.0126114
75,0.71843284,0.99251944,75,0.47798273,0.42733932,3.7364125,2.342226,2.3616943,3.0113134
76,0.32328796,0.1873833,76,0.6068341,0.5023417,1.9081929,0.44019055,2.3993812,2.6499357
77,0.7460724,0.6846798,77,0.64888906,0.7514028,3.3302298,5.5014706,1.6924046,0.063271165
78,0.68134,0.8006349,78,0.2597409,0.19774199,3.6650667,3.2746973,1.6920364,0.03902793
79,0.38620177,0.29750627,79,0.673505,0.7740746,2.2141154,3.4152799,2.140961,2.326787
80,0.63378125,0.724293,80,0.58302784,0.60931784,3.6854494,3.922031,3.7631752,5.0036845
81,0.45497963,0.46643287,81,0.62581164,0.687549,2.8183002,4.52889,4.3831854,5.9071016
82,0.54884905,0.42554116,82,0.56791264,0.47737825,2.6378849,2.4823558,1.9243388,0.45809913
83,0.7009584,0.7926891,83,0.18082486,0.14825708,4.2156086,5.592637,3.990863,3.9621506
84,0.36335176,0.907188,84,0.4014046,0.35162508,2.3835304,0.7270818,4.5907574,5.5960364
85,0.2895191,0.1054374,85,0.6548728,0.44517875,1.41975,0.16856503,1.2908449,0.9175676
86,0.31358624,0.31555063,86,0.6975114,0.84806365,1.91352,0.56803465,3.4900773,4.7797956
87,0.3113816,0.8365747,87,0.5848418,0.3693663,2.0062306,0.20480776,2.026415,2.388138
88,0.695227,0.8047164,88,0.6151758,0.69802994,3.721332,5.2848024,2.6882324,2.7896452
89,0.28402892,0.061513722,89,0.6795709,0.8282829,1.8106726,2.835679,1.6290759,2.3159058
90,0.5168904,0.57043934,90,0.66936284,0.87994874,2.5749521,3.3827033,2.038138,2.2841954
91,0.3648136,0.27831405,91,0.70062,0.9427125,1.9089283,3.0716648,2.238363,4.0764966
92,0.6818153,0.5364185,92,0.6224779,0.65299284,3.7864785,5.3427954,2.6179514,1.6528748
93,0.30845475,0.053444922,93,0.5843973,0.57328904,2.054215,4.297019,4.3546553,3.8501108
94,0.4868888,0.3892215,94,0.5888746,0.6311762,3.0085044,5.84789,3.387215,3.7703612
95,0.57164395,0.69340336,95,0.6900766,0.7840189,2.2324185,3.0930455,1.4119878,0.025315762
96,0.6477927,0.06994188,96,0.18535186,0.090820074,4.096419,4.9907436,4.398596,2.4243498
97,0.51065564,0.41832,97,0.6899498,0.8470775,2.1317158,3.6481838,1.6292019,0.6818032
98,0.6124666,0.74339205,98,0.20869519,0.16764027,3.848126,1.3890567,4.195752,5.7345724
99,0.5148673,0.57414436,99,0.5748163,0.6940227,3.1301425,4.921748,3.5667272,5.211721
100,0.31221184,0.5779803,100,0.66330117,0.7743021,1.822363,0.6255691,3.0905654,4.5153527
101,0.67319244,0.8955925,101,0.6661572,0.81789654,3.076295,4.8416767,1.8092034,0.28601575
102,0.29968995,0.074576676,102,0.6099311,0.49272174,2.110596,3.5377655,1.6029731,0.98939574
103,0.6608599,0.8775,103,0.2052547,0.13206977,4.035844,2.1311512,4.172499,5.1608257
104,0.35468,0.06761813,104,0.5676421,0.5094511,2.3075566,2.1243658,4.566045,5.026139
105,0.48276147,0.56533146,105,0.626099,0.60701746,1.9799839,1.523754,1.3987986,0.48048162
106,0.32474363,0.76054114,106,0.6755753,0.9369523,1.5783696,0.6062168,1.3624637,1.3175372
107,0.67806244,0.9176577,107,0.6041808,0.7228562,3.6542954,5.867769,2.7421184,5.5916233
108,0.558607,0.60596967,108,0.6441544,0.7806074,2.9312644,5.0114455,2.6167028,4.4794464
109,0.37334773,0.35123658,109,0.34414274,0.3267218,2.9163141,2.1674724,4.7302914,5.8998103
110,0.2720498,0.17474675,110,0.2780358,0.21358651,2.2311192,1.6127461,4.285917,3.6923351
111,0.41824144,0.47231686,111,0.70199656,0.8832254,2.3453677,3.8812013,1.609175,0.56677043
112,0.29188368,0.048149288,112,0.70233905,0.9751791,1.6272905,3.0898128,1.3790905,0.45581496
113,0.7277016,0.6326281,113,0.49681416,0.5488678,3.9307835,4.6205072,2.4978988,2.883779
114,0.33791557,0.14176387,114,0.69094455,0.99057007,1.8012586,1.564236,1.7066946,2.773581
115,0.5257276,0.42370194,115,0.6909185,0.8871706,2.37718,5.60112,1.5233508,0.27436352
116,0.34568262,0.89247155,116,0.6655439,0.513785,1.5588757,0.66284144,1.3282492,0.28967786
117,0.7381793,0.79968965,117,0.4715154,0.5443269,4.0945463,5.249934,3.4325194,4.3964963
118,0.44255432,0.22969002,118,0.608659,0.6924158,3.0416512,5.7116303,2.0882392,1.8833839
119,0.51630247,0.63028914,119,0.6385676,0.6741802,2.9221816,3.8083744,3.541956,5.333231
120,0.41239592,0.14405096,120,0.44145915,0.4190325,2.8275962,5.256975,4.1591816,4.8174047
121,0.6841601,0.8667518,121,0.48672011,0.3516962,3.3975646,1.6729352,1.9337116,1.5366526
122,0.40322098,0.1855948,122,0.3228545,0.27634853,3.0136318,3.465592,3.9898818,3.3303785
123,0.6879879,0.80351216,123,0.42410243,0.4516918,3.899703,3.942721,3.079067,2.6003532
124,0.65928864,0.9048014,124,0.6510233,0.7460486,2.678243,3.5914328,1.6791909,0.09988117
125,0.69841284,0.70712125,125,0.6128782,0.65380293,3.6967876,5.111768,2.308228,1.4018097
126,0.41289395,0.15739292,126,0.22742514,0.1570983,3.14563,3.300952,4.4315166,5.506427
127,0.44469202,0.4256509,127,0.62048733,0.5963877,1.9640913,2.831356,1.3448696,0.10955179
128,0.68537414,0.74701995,128,0.2424305,0.19098657,3.4239352,1.8774276,1.1285951,1.0205766
129,0.32871217,0.3057841,129,0.59086454,0.6782262,2.1451695,0.77862096,4.000789,5.8421216
130,0.69151855,0.51601267,130,0.4221241,0.45920444,3.9629545,5.2845187,3.8130126,5.685162
131,0.38407612,0.5114027,131,0.5577901,0.5051772,2.6095672,1.67509,2.6260073,2.174012
132,0.7073153,0.7740322,132,0.39702868,0.50712204,3.783991,5.6987977,2.4962986,2.526862
133,0.6463908,0.9448564,133,0.23220263,0.19581562,3.9252768,2.0266213,3.5441074,5.429811
134,0.74081606,0.84848076,134,0.3277514,0.25607485,1.9568398,1.0139744,1.0971711,0.89500415
135,0.32817787,0.12019789,135,0.5929158,0.5188774,2.4786694,4.820333,1.4627337,1.0059049
136,0.28898138,0.09228867,136,0.6396206,0.6309484,1.9012756,2.3328738,1.6447139,1.5301942
137,0.3374743,0.024219751,137,0.6417077,0.7216022,2.1310346,2.2139654,3.8301294,5.0652003
138,0.30703795,0.028841853,138,0.6484519,0.6975294,1.926454,4.3537264,1.7442003,1.6479135
139,0.73470795,0.8106116,139,0.4156302,0.4207276,3.5910854,3.7175946,1.5599393,0.6444111
140,0.5763759,0.6933378,140,0.68148,0.80637074,2.6204815,2.3071308,1.9946587,2.7716722
141,0.64888775,0.7522694,141,0.19899063,0.13658583,4.1058908,5.423977,4.17191,1.0927999
142,0.69437146,0.8693885,142,0.5100317,0.56179273,3.9138172,4.316899,3.4528599,4.3216786
143,0.48405635,0.33769995,143,0.67098534,0.83527917,2.401437,4.4480877,2.35581,3.4290724
144,0.37861145,0.9373501,144,0.6458543,0.6744897,2.2140713,0.9548782,2.097587,2.2920904
145,0.59269136,0.4273023,145,0.412075,0.3568657,3.6186223,4.304096,4.2627487,2.7827933
146,0.67547494,0.6734428,146,0.20823672,0.15982425,3.814235,2.454493,2.6517026,2.1652484
147,0.36845583,0.24564368,147,0.56576854,0.54917955,2.5022562,3.9045281,4.2724676,5.3471794
148,0.6999406,0.9935474,148,0.59748745,0.6949749,3.6607814,3.9053442,2.557866,5.5918283
149,0.45361668,0.2789938,149,0.24005774,0.21445793,3.1849456,3.1492443,2.3530993,2.8294811
150,0.6549586,0.99397564,150,0.2000353,0.04809296,4.072702,3.3776057,4.281499,3.4678087
151,0.44277114,0.18109602,151,0.6032291,0.5474615,2.8211875,5.854515,4.0087256,4.172043
152,0.35518393,0.4294806,152,0.34559157,0.3682348,2.9163032,3.0252442,2.5563831,3.3843918
153,0.4386034,0.26060188,153,0.51999617,0.43526512,2.9432373,3.7623773,3.3760052,2.5147705
154,0.6839547,0.5777427,154,0.6479881,0.65929836,3.621715,4.0039353,2.015503,2.6117306
155,0.46246958,0.9264005,155,0.36665827,0.23481643,2.4291465,0.4460156,2.1902626,2.4673843
156,0.32198614,0.090260684,156,0.59412336,0.5442117,2.0811698,0.73309386,4.4743557,4.507751
157,0.4826906,0.8485047,157,0.6624373,0.8365934,2.5702686,2.5154629,2.6777182,5.588859
158,0.33320087,0.33132577,158,0.6571364,0.82927513,2.077836,2.0754325,3.5736618,5.0692897
159,0.40827394,0.22491723,159,0.6174741,0.48458314,2.4117365,2.3526096,1.6386092,0.5201651
160,0.66589016,0.119445086,160,0.18015641,0.12725395,4.0970936,4.917019,4.140083,3.8402677
161,0.49916443,0.8829516,161,0.68796974,0.9323116,2.4032202,3.4743857,1.767611,2.0909605
162,0.3810255,0.5370741,162,0.67889285,0.8614405,2.06875,1.7472382,2.5693812,3.7669582
163,0.6478914,0.75340796,163,0.28706887,0.24761772,3.8193994,3.8364377,3.144152,2.160007
164,0.30112782,0.107860506,164,0.54404444,0.5204517,2.085364,4.5503907,2.4359531,1.160147
165,0.36121297,0.15694505,165,0.5647821,0.5005558,2.4021525,4.11818,4.6896977,4.8180523
166,0.30658752,0.016838789,166,0.6181665,0.5355947,1.9998045,0.10091758,4.0380487,4.4538736
167,0.6725822,0.4701227,167,0.21917886,0.22893411,4.0481067,4.4625907,3.6696913,3.2897666
168,0.596031,0.55723137,168,0.6859146,0.8490256,2.7415068,5.0988665,2.0360212,3.4305503
169,0.6204546,0.23533893,169,0.19140267,0.06541705,3.919155,2.4459906,4.3982854,4.1970177
170,0.70403564,0.68520844,170,0.35731363,0.41179538,3.8263369,5.413537,2.3956196,4.266464
171,0.41515157,0.16112185,171,0.33365017,0.33488417,2.7219326,4.6308126,3.3751118,1.3753839
172,0.6335039,0.8032433,172,0.45509195,0.48762113,3.570728,2.5350208,4.264612,5.8348
173,0.65809304,0.6902445,173,0.2016297,0.028921604,4.012975,2.341682,4.118839,1.9587808
174,0.28109902,0.012380779,174,0.19821665,0.09056926,2.6769197,4.357231,4.3109508,2.8253226
175,0.67853874,0.8785664,175,0.5827893,0.5838856,3.6410882,2.9193683,1.9972991,1.9750389
176,0.64709234,0.40785086,176,0.18840499,0.10812509,4.0381856,1.2306612,4.4653964,4.4794855
177,0.6795846,0.87953126,177,0.68227565,0.86580014,3.2637043,5.523049,1.8571308,3.2486649
178,0.4801065,0.7717806,178,0.56534445,0.56029373,2.3270137,1.49289,4.085279,5.3877983
179,0.5032439,0.53775406,179,0.46141663,0.41603202,3.1179795,2.3426406,3.8600724,5.709371
180,0.30634847,0.17176896,180,0.6929822,0.9255143,1.7528504,2.5038114,1.262666,0.18054736
