,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight,inferred repetition,true repetition
56,0.31928247,0.077186584,56,0.6333704,0.6244648,2.349287,1.9478134,4.6472716,5.0220037,0.2712589,0.4269042
57,0.5253764,0.34310144,57,0.070583194,0.013653994,3.9210315,5.768973,4.0348353,3.960861,0.55404943,0.92802167
58,0.6664924,0.9001851,58,0.5409983,0.5738781,3.5214646,2.707809,3.383366,4.4732313,0.6746989,0.60412496
59,0.60454285,0.77687377,59,0.25142655,0.2345984,3.8973548,3.171536,3.5560637,5.554242,0.53026634,0.35857654
60,0.5906492,0.27189958,60,0.6848303,0.8039504,3.7773879,5.790351,2.117735,3.641043,0.78757685,0.8035509
61,0.7581925,0.5596856,61,0.46630225,0.50364715,4.200598,3.6413763,2.1081955,3.2396321,0.6059404,0.9179508
62,0.5407198,0.9769046,62,0.1363277,0.13162011,3.8466904,3.1724577,3.8687801,2.0892773,0.5390846,0.2697668
63,0.6356867,0.97998005,63,0.24592072,0.23190647,4.035008,3.9744353,3.7982373,4.088743,0.53008986,0.54072374
64,0.6346435,0.57334334,64,0.27727014,0.26503682,3.8365111,5.019823,3.0021243,1.9784832,0.53670603,0.37987512
65,0.5503247,0.7024409,65,0.07470917,0.030681372,3.8788166,1.4699804,4.104727,1.9536152,0.52596104,0.31058806
