,discount,learning rate,mf weight,mb weight,repetition,subject,true discount,inferred discount,true learning rate,inferred learning rate,true mf weight,inferred mf weight,true mb weight,inferred mb weight,true repetition,inferred repetition
4919,0.371731,0.15551637,4.3948565,5.2388053,0.79197633,19,0.4922269,0.5908624,0.059574366,0.17313388,5.247343,3.938292,5.583676,4.419083,0.120299816,0.5832356
4920,0.5285036,0.20773737,4.1347117,4.4563956,0.6995756,20,0.37046063,0.6140823,0.08522928,0.19361828,2.4132857,4.098982,2.4426508,4.237906,0.49333858,0.5624302
4921,0.57866293,0.4825745,1.0847138,3.0356917,0.30847108,21,0.1759842,0.37087995,0.59426385,0.59078133,3.4122963,2.3470938,3.3523993,3.8390272,0.39587486,0.60736346
4922,0.33276546,0.57772267,1.4579332,0.8874053,0.40067634,22,0.67180586,0.35061505,0.9686744,0.70957655,2.0936027,1.9733962,2.4440846,1.838908,0.06055695,0.30219772
4923,0.24338967,0.7853315,2.4113834,1.6989694,0.3249571,23,0.25022835,0.335711,0.7693446,0.6821439,2.0509586,2.1100576,3.6664217,2.5373774,0.022204459,0.26864684
4924,0.3776538,0.6071066,1.6792535,4.6568975,0.9289948,24,0.22321069,0.35941434,0.5456891,0.53641844,3.9223216,2.5257492,5.058756,3.8982916,0.834003,0.7289309
4925,0.8019441,0.1876621,2.5991979,2.0837822,0.8483095,25,0.1809923,0.67804307,0.1366877,0.18668085,4.0062494,3.9391928,0.4510671,2.5401468,0.61335766,0.6076772
4926,0.173558,0.6458511,3.9067411,3.5436566,0.29608253,26,0.15485883,0.34455743,0.60576874,0.6001393,4.8406887,2.3376176,4.4708223,4.2316284,0.3580392,0.36012536
4927,0.36714935,0.8100213,4.224138,3.223765,0.788932,27,0.5292105,0.48307434,0.6842954,0.6382039,1.3708713,2.369,2.4409266,1.834855,0.8805287,0.61434937
4928,0.27413055,0.52517056,1.5404434,4.8765073,0.89200056,28,0.22106332,0.36578766,0.47927874,0.53536123,3.107638,2.4025235,5.9166446,4.712013,0.9822865,0.7173845
4929,0.41285357,0.42829797,5.1653004,4.905992,0.60466915,29,0.5740904,0.385784,0.20772558,0.27793407,0.86134493,2.895732,4.7575803,4.5656905,0.86795735,0.58660555
4930,0.41404533,0.65279526,2.1746087,3.950572,0.84640497,30,0.5323929,0.47893828,0.6165041,0.5955243,3.5786119,2.6892836,4.323195,3.7164178,0.6308557,0.75511855
4931,0.4749464,0.38973165,2.119611,3.7650757,0.8875166,31,0.32020563,0.485493,0.42065102,0.49456862,3.8125148,3.1393125,2.6769166,3.081979,0.3072406,0.6969009
4932,0.8072861,0.20294672,3.7870953,2.1555142,0.5681078,32,0.97604525,0.6607268,0.20064086,0.22309852,1.7013291,4.0275087,4.987237,3.763729,0.80809313,0.6290941
4933,0.43231815,0.6228626,1.7825199,1.1813201,0.6010249,33,0.8156034,0.41935626,0.7385583,0.68909043,1.8414094,2.0482512,1.7349422,1.7668386,0.4547156,0.5506177
4934,0.7590323,0.1277292,2.2401102,5.18112,0.36159936,34,0.8181484,0.6399551,0.022736073,0.16658352,2.7819104,4.0478516,2.4103925,4.341164,0.030987084,0.56870115
4935,0.20661701,0.6313931,0.84377134,0.5809374,0.34238815,35,0.07139212,0.32505345,0.9301758,0.6780162,4.2818565,1.8871082,1.3049637,1.477855,0.30170625,0.25557986
4936,0.2103398,0.7811037,2.511774,1.4983974,0.7944923,36,0.6750709,0.4489944,0.91410375,0.6965585,2.3167841,1.9616334,0.36646664,1.7131464,0.652877,0.514465
4937,0.6770609,0.73402035,3.5071554,2.8431277,0.81973517,37,0.6634505,0.6609056,0.73173106,0.6499143,3.7638159,2.8870177,0.7927877,2.150933,0.90684485,0.71623904
4938,0.5556271,0.88943356,1.5409019,4.250461,0.574504,38,0.7268988,0.3302502,0.5136405,0.6076415,0.684759,2.0703404,2.5574112,2.8555205,0.26972908,0.31187102
4939,0.6278119,0.44009474,2.1557674,1.2767913,0.59200454,39,0.7901205,0.5864983,0.15955687,0.36271274,0.32786894,1.3324139,0.64774346,1.1790822,0.37588346,0.6104553
4940,0.71030086,0.35984853,2.5189455,2.1493335,0.04538797,40,0.53020024,0.581953,0.3902049,0.4351214,2.9404793,3.599726,4.2086077,4.102257,0.0644508,0.50172794
4941,0.5797859,0.42570823,0.2799599,1.3240452,0.6058727,41,0.8915406,0.39212266,0.98588085,0.7034559,2.2584853,1.9322578,4.463231,1.9821464,0.3364784,0.7411152
4942,0.27474752,0.55894136,1.0869609,1.1929526,0.3592781,42,0.38684553,0.27189872,0.83134997,0.7004164,0.56690276,1.5210819,0.36856806,1.199334,0.21959716,0.22541676
4943,0.5865323,0.7779066,1.1223527,1.8420725,0.42702052,43,0.9109644,0.36052653,0.52403414,0.619183,0.41808665,1.5952611,1.8350004,1.3641849,0.27477884,0.37167856
4944,0.3997887,0.3915554,5.365555,5.441979,0.81739223,44,0.47822392,0.43573397,0.12592888,0.22665429,0.45296645,3.28855,2.3874543,4.209592,0.040209293,0.55620635
4945,0.30463147,0.3325037,0.9434105,3.7681997,0.4594875,45,0.47012454,0.35480127,0.35666823,0.5053072,0.7794131,2.4368763,4.22102,4.4292216,0.8741262,0.71703684
4946,0.66951895,0.82442254,5.015895,4.558258,0.7003295,46,0.8137748,0.55969614,0.71670586,0.59321386,4.8323846,3.1524737,4.6258106,2.7519772,0.2921247,0.67266256
4947,0.4139564,0.13782352,2.6424446,5.0803294,0.69095135,47,0.25607818,0.5821616,0.030082285,0.19284509,1.2243848,3.9467304,3.5349562,4.340696,0.6622209,0.5256205
4948,0.88288033,0.15646172,4.818556,1.2697448,0.91387975,48,0.74300796,0.6496935,0.063281655,0.17773548,5.253848,4.114984,2.7794027,4.2142577,0.0014828444,0.5724645
4949,0.43333492,0.58030725,2.4069855,2.1272676,0.13531822,49,0.03785634,0.31509858,0.7490264,0.61512,4.743113,2.2067494,2.2060125,2.5204654,0.7557972,0.34147677
4950,0.74197,0.74032515,1.233844,2.1956937,0.35242656,0,0.13878542,0.36105713,0.88329256,0.66756415,5.831762,2.0194824,1.8568686,1.9978237,0.5295074,0.45372364
4951,0.43944132,0.4585187,1.3300685,1.369432,0.31084612,1,0.26005572,0.40845466,0.7431386,0.6549524,3.107646,2.2224991,1.7491965,2.3577704,0.6635418,0.56073797
4952,0.4507726,0.2556396,5.004741,4.3756123,0.889796,2,0.5296115,0.54609925,0.017167449,0.17987183,1.7016066,3.674775,5.601427,4.4563437,0.124191284,0.58658904
4953,0.5005077,0.63802075,0.8087392,1.5776446,0.47682476,3,0.15004581,0.3646536,0.9979424,0.71820855,5.94586,1.8551363,4.503372,1.731112,0.52882767,0.52842784
4954,0.12387067,0.6777674,1.1951569,0.7940864,0.09303881,4,0.084929466,0.29055777,0.5460148,0.6886853,0.65899086,1.3102393,0.03281057,1.1378571,0.10381168,0.26469558
4955,0.6857018,0.24297976,1.5445694,0.9523388,0.7908695,5,0.8549662,0.68045646,0.34181893,0.35033435,5.1844835,3.6965,0.20638204,1.9721785,0.19173956,0.6279771
4956,0.6973762,0.20568717,3.5810432,5.1000576,0.08774986,6,0.70680207,0.6454635,0.15999454,0.18892977,2.774045,4.068614,4.8344707,4.1986113,0.7003887,0.60830116
4957,0.6109654,0.11648057,3.8877425,2.2168763,0.37682524,7,0.8329714,0.6651815,0.0056732297,0.17545968,5.492095,4.2140565,5.2749286,4.2522945,0.82918227,0.5920138
4958,0.5889717,0.56709945,1.5685226,1.0085018,0.7026801,8,0.35026908,0.5898306,0.9785553,0.6923002,5.5152774,2.2356894,1.6357834,1.6656655,0.94860774,0.7594213
4959,0.29432103,0.73328376,2.362222,3.458714,0.29378232,9,0.031076312,0.26500574,0.410042,0.5744549,2.8984823,1.9853166,2.167254,2.6358569,0.11547536,0.22243299
4960,0.478871,0.701235,1.4030185,4.8855352,0.31047076,10,0.47680485,0.36156294,0.5882805,0.6242101,1.6778076,2.170452,3.3217502,3.1147232,0.09239733,0.374929
4961,0.19700935,0.47196224,4.034078,1.1517909,0.6482182,11,0.33008623,0.5047011,0.44150138,0.5439967,3.6580524,3.1131577,1.2365456,2.1113727,0.92681974,0.72492146
4962,0.1652056,0.5954719,2.0477073,1.3598561,0.36280552,12,0.37460816,0.32474625,0.5046595,0.6385887,0.9157659,1.6862814,1.5859716,1.5884968,0.34772158,0.2545516
4963,0.40189016,0.6511685,1.8688756,1.3728356,0.21332118,13,0.26205355,0.3772988,0.923914,0.6753233,3.0784729,1.7913768,1.0320536,1.3994348,0.39971167,0.4009574
4964,0.5986822,0.82014835,1.4280595,1.3026212,0.7863477,14,0.5921992,0.46207556,0.1368447,0.62299365,0.18468797,1.220056,0.28880024,1.1047913,0.87211865,0.801496
4965,0.68128693,0.28491473,1.7622774,2.9383168,0.4570767,15,0.9737907,0.7067876,0.42791867,0.38014582,4.677852,3.941627,2.6617675,2.5911963,0.5946402,0.64050937
4966,0.45164132,0.4654058,1.1260837,1.3862319,0.15522458,16,0.025746882,0.3223816,0.3020243,0.62634826,1.1581922,1.3151026,0.059794307,1.0551871,0.33734345,0.27419752
4967,0.6349092,0.15122856,3.1041632,2.6252067,0.318903,17,0.6509295,0.64527494,0.1367271,0.19863345,3.9394865,3.9106884,2.6474152,4.0397897,0.7989021,0.5830907
4968,0.48444456,0.5743301,1.6422923,3.1918583,0.7067003,18,0.86555284,0.47954735,0.50922793,0.59893656,1.8003631,2.753038,2.9959345,3.0400918,0.113482475,0.6238949
4969,0.83331454,0.17269509,4.161803,4.8332167,0.14830217,19,0.4922269,0.5908624,0.059574366,0.17313388,5.247343,3.938292,5.583676,4.419083,0.120299816,0.5832356
4970,0.79827636,0.1702029,3.9513974,5.5189304,0.8351555,20,0.37046063,0.6140823,0.08522928,0.19361828,2.4132857,4.098982,2.4426508,4.237906,0.49333858,0.5624302
4971,0.3370988,0.6625209,2.2551231,3.7807279,0.63720554,21,0.1759842,0.37087995,0.59426385,0.59078133,3.4122963,2.3470938,3.3523993,3.8390272,0.39587486,0.60736346
4972,0.29950702,0.6875444,1.8806331,1.9139067,0.24673761,22,0.67180586,0.35061505,0.9686744,0.70957655,2.0936027,1.9733962,2.4440846,1.838908,0.06055695,0.30219772
4973,0.21698935,0.51639247,2.6088269,0.9091623,0.081343874,23,0.25022835,0.335711,0.7693446,0.6821439,2.0509586,2.1100576,3.6664217,2.5373774,0.022204459,0.26864684
4974,0.32827106,0.50033563,2.140718,3.443708,0.8427622,24,0.22321069,0.35941434,0.5456891,0.53641844,3.9223216,2.5257492,5.058756,3.8982916,0.834003,0.7289309
4975,0.62428904,0.15906118,2.5864592,2.1470726,0.737995,25,0.1809923,0.67804307,0.1366877,0.18668085,4.0062494,3.9391928,0.4510671,2.5401468,0.61335766,0.6076772
4976,0.22951603,0.5495292,2.5559247,3.1895885,0.27105835,26,0.15485883,0.34455743,0.60576874,0.6001393,4.8406887,2.3376176,4.4708223,4.2316284,0.3580392,0.36012536
4977,0.3433482,0.5806131,2.5633955,0.93989766,0.8357538,27,0.5292105,0.48307434,0.6842954,0.6382039,1.3708713,2.369,2.4409266,1.834855,0.8805287,0.61434937
4978,0.14487562,0.39814192,2.2549653,4.4066305,0.91390234,28,0.22106332,0.36578766,0.47927874,0.53536123,3.107638,2.4025235,5.9166446,4.712013,0.9822865,0.7173845
4979,0.20816071,0.34398037,5.3686304,4.8449435,0.4717084,29,0.5740904,0.385784,0.20772558,0.27793407,0.86134493,2.895732,4.7575803,4.5656905,0.86795735,0.58660555
4980,0.48100522,0.724601,3.5844018,4.483121,0.96883005,30,0.5323929,0.47893828,0.6165041,0.5955243,3.5786119,2.6892836,4.323195,3.7164178,0.6308557,0.75511855
4981,0.3370577,0.54759467,4.880159,3.8194838,0.68393135,31,0.32020563,0.485493,0.42065102,0.49456862,3.8125148,3.1393125,2.6769166,3.081979,0.3072406,0.6969009
4982,0.7903158,0.25002143,4.403187,2.9389262,0.5672777,32,0.97604525,0.6607268,0.20064086,0.22309852,1.7013291,4.0275087,4.987237,3.763729,0.80809313,0.6290941
4983,0.562806,0.59323126,2.1210632,1.6696347,0.4714252,33,0.8156034,0.41935626,0.7385583,0.68909043,1.8414094,2.0482512,1.7349422,1.7668386,0.4547156,0.5506177
4984,0.8624492,0.19059047,4.8434725,4.9140997,0.51025903,34,0.8181484,0.6399551,0.022736073,0.16658352,2.7819104,4.0478516,2.4103925,4.341164,0.030987084,0.56870115
4985,0.26920754,0.53869814,1.3744687,1.2273574,0.45343503,35,0.07139212,0.32505345,0.9301758,0.6780162,4.2818565,1.8871082,1.3049637,1.477855,0.30170625,0.25557986
4986,0.5304586,0.6213482,1.0571955,1.1285287,0.7006382,36,0.6750709,0.4489944,0.91410375,0.6965585,2.3167841,1.9616334,0.36646664,1.7131464,0.652877,0.514465
4987,0.48870912,0.6937195,2.7392988,2.5466256,0.95701087,37,0.6634505,0.6609056,0.73173106,0.6499143,3.7638159,2.8870177,0.7927877,2.150933,0.90684485,0.71623904
4988,0.21732073,0.52131367,1.9300021,2.2393916,0.29281223,38,0.7268988,0.3302502,0.5136405,0.6076415,0.684759,2.0703404,2.5574112,2.8555205,0.26972908,0.31187102
4989,0.5122488,0.46081054,1.6528747,0.78528357,0.95101905,39,0.7901205,0.5864983,0.15955687,0.36271274,0.32786894,1.3324139,0.64774346,1.1790822,0.37588346,0.6104553
4990,0.38990238,0.35028872,3.0154653,4.081064,0.26637778,40,0.53020024,0.581953,0.3902049,0.4351214,2.9404793,3.599726,4.2086077,4.102257,0.0644508,0.50172794
4991,0.37484312,0.49650908,1.0428107,0.5441762,0.8908761,41,0.8915406,0.39212266,0.98588085,0.7034559,2.2584853,1.9322578,4.463231,1.9821464,0.3364784,0.7411152
4992,0.43652645,0.6973124,0.8754792,1.3933579,0.41271216,42,0.38684553,0.27189872,0.83134997,0.7004164,0.56690276,1.5210819,0.36856806,1.199334,0.21959716,0.22541676
4993,0.35313436,0.8165411,2.6519763,2.9769356,0.28300762,43,0.9109644,0.36052653,0.52403414,0.619183,0.41808665,1.5952611,1.8350004,1.3641849,0.27477884,0.37167856
4994,0.37304866,0.2687859,4.911231,3.9431984,0.37199748,44,0.47822392,0.43573397,0.12592888,0.22665429,0.45296645,3.28855,2.3874543,4.209592,0.040209293,0.55620635
4995,0.42875093,0.5822617,3.275961,2.5886905,0.48068804,45,0.47012454,0.35480127,0.35666823,0.5053072,0.7794131,2.4368763,4.22102,4.4292216,0.8741262,0.71703684
4996,0.36399284,0.53356916,3.065669,1.82987,0.54005927,46,0.8137748,0.55969614,0.71670586,0.59321386,4.8323846,3.1524737,4.6258106,2.7519772,0.2921247,0.67266256
4997,0.49162713,0.28681704,4.3081117,5.37772,0.7330357,47,0.25607818,0.5821616,0.030082285,0.19284509,1.2243848,3.9467304,3.5349562,4.340696,0.6622209,0.5256205
4998,0.7495857,0.1320155,3.9284587,4.4045215,0.07424631,48,0.74300796,0.6496935,0.063281655,0.17773548,5.253848,4.114984,2.7794027,4.2142577,0.0014828444,0.5724645
4999,0.3883415,0.5967065,0.6281899,2.769062,0.3988371,49,0.03785634,0.31509858,0.7490264,0.61512,4.743113,2.2067494,2.2060125,2.5204654,0.7557972,0.34147677
5000,0.39600787,0.80434215,1.8232517,3.098404,0.6648027,0,0.13878542,0.36105713,0.88329256,0.66756415,5.831762,2.0194824,1.8568686,1.9978237,0.5295074,0.45372364
5001,0.41524214,0.57251805,2.7965522,1.3960679,0.22146975,1,0.26005572,0.40845466,0.7431386,0.6549524,3.107646,2.2224991,1.7491965,2.3577704,0.6635418,0.56073797
5002,0.4229038,0.12357531,2.6909754,5.178417,0.47852078,2,0.5296115,0.54609925,0.017167449,0.17987183,1.7016066,3.674775,5.601427,4.4563437,0.124191284,0.58658904
5003,0.5032238,0.7234489,1.0034212,1.3262552,0.6876606,3,0.15004581,0.3646536,0.9979424,0.71820855,5.94586,1.8551363,4.503372,1.731112,0.52882767,0.52842784
5004,0.2668676,0.66409636,0.90747017,0.86932415,0.28657505,4,0.084929466,0.29055777,0.5460148,0.6886853,0.65899086,1.3102393,0.03281057,1.1378571,0.10381168,0.26469558
5005,0.47617504,0.24832532,2.5414875,0.767099,0.626959,5,0.8549662,0.68045646,0.34181893,0.35033435,5.1844835,3.6965,0.20638204,1.9721785,0.19173956,0.6279771
5006,0.50912195,0.19129877,4.8418107,5.575528,0.48588246,6,0.70680207,0.6454635,0.15999454,0.18892977,2.774045,4.068614,4.8344707,4.1986113,0.7003887,0.60830116
5007,0.7827563,0.19756602,4.6603074,5.298794,0.94339746,7,0.8329714,0.6651815,0.0056732297,0.17545968,5.492095,4.2140565,5.2749286,4.2522945,0.82918227,0.5920138
5008,0.65312254,0.7710831,1.8750418,1.0783094,0.6999191,8,0.35026908,0.5898306,0.9785553,0.6923002,5.5152774,2.2356894,1.6357834,1.6656655,0.94860774,0.7594213
5009,0.62867224,0.65957385,1.0073708,3.8351007,0.092508964,9,0.031076312,0.26500574,0.410042,0.5744549,2.8984823,1.9853166,2.167254,2.6358569,0.11547536,0.22243299
5010,0.41642886,0.52767646,1.6784911,3.2056441,0.19961761,10,0.47680485,0.36156294,0.5882805,0.6242101,1.6778076,2.170452,3.3217502,3.1147232,0.09239733,0.374929
5011,0.5029533,0.6094001,4.3121204,2.1251361,0.7058429,11,0.33008623,0.5047011,0.44150138,0.5439967,3.6580524,3.1131577,1.2365456,2.1113727,0.92681974,0.72492146
5012,0.878505,0.8119034,0.8035835,3.4862108,0.21186294,12,0.37460816,0.32474625,0.5046595,0.6385887,0.9157659,1.6862814,1.5859716,1.5884968,0.34772158,0.2545516
5013,0.4937398,0.615555,1.0235596,1.9602005,0.500021,13,0.26205355,0.3772988,0.923914,0.6753233,3.0784729,1.7913768,1.0320536,1.3994348,0.39971167,0.4009574
5014,0.39569414,0.5941257,1.0757284,0.4033543,0.814135,14,0.5921992,0.46207556,0.1368447,0.62299365,0.18468797,1.220056,0.28880024,1.1047913,0.87211865,0.801496
5015,0.77800643,0.39870542,4.347872,3.2551167,0.47880173,15,0.9737907,0.7067876,0.42791867,0.38014582,4.677852,3.941627,2.6617675,2.5911963,0.5946402,0.64050937
5016,0.32539806,0.2374749,0.6260412,0.3946217,0.29978478,16,0.025746882,0.3223816,0.3020243,0.62634826,1.1581922,1.3151026,0.059794307,1.0551871,0.33734345,0.27419752
5017,0.65972126,0.22010139,3.6191978,4.8609104,0.5642139,17,0.6509295,0.64527494,0.1367271,0.19863345,3.9394865,3.9106884,2.6474152,4.0397897,0.7989021,0.5830907
5018,0.34845975,0.6416947,3.970817,4.040516,0.41513762,18,0.86555284,0.47954735,0.50922793,0.59893656,1.8003631,2.753038,2.9959345,3.0400918,0.113482475,0.6238949
5019,0.6832019,0.17961465,3.8249855,4.991872,0.1899416,19,0.4922269,0.5908624,0.059574366,0.17313388,5.247343,3.938292,5.583676,4.419083,0.120299816,0.5832356
5020,0.389542,0.25132322,5.507468,5.6133113,0.26081714,20,0.37046063,0.6140823,0.08522928,0.19361828,2.4132857,4.098982,2.4426508,4.237906,0.49333858,0.5624302
5021,0.20129985,0.52279305,2.1156645,3.3134732,0.6850866,21,0.1759842,0.37087995,0.59426385,0.59078133,3.4122963,2.3470938,3.3523993,3.8390272,0.39587486,0.60736346
5022,0.7699602,0.78968084,2.0570087,2.6363833,0.101259924,22,0.67180586,0.35061505,0.9686744,0.70957655,2.0936027,1.9733962,2.4440846,1.838908,0.06055695,0.30219772
5023,0.4313094,0.64854825,1.7198834,2.9692717,0.17207614,23,0.25022835,0.335711,0.7693446,0.6821439,2.0509586,2.1100576,3.6664217,2.5373774,0.022204459,0.26864684
5024,0.47156507,0.50505537,1.837683,4.585944,0.7729469,24,0.22321069,0.35941434,0.5456891,0.53641844,3.9223216,2.5257492,5.058756,3.8982916,0.834003,0.7289309
5025,0.6195461,0.17120571,2.4939206,2.707757,0.5100218,25,0.1809923,0.67804307,0.1366877,0.18668085,4.0062494,3.9391928,0.4510671,2.5401468,0.61335766,0.6076772
5026,0.48861483,0.7216508,3.1420248,5.260974,0.23176658,26,0.15485883,0.34455743,0.60576874,0.6001393,4.8406887,2.3376176,4.4708223,4.2316284,0.3580392,0.36012536
5027,0.19060762,0.5101592,2.5882761,1.379326,0.6139033,27,0.5292105,0.48307434,0.6842954,0.6382039,1.3708713,2.369,2.4409266,1.834855,0.8805287,0.61434937
5028,0.3882044,0.6434778,3.3656466,4.638675,0.67593974,28,0.22106332,0.36578766,0.47927874,0.53536123,3.107638,2.4025235,5.9166446,4.712013,0.9822865,0.7173845
5029,0.35034767,0.3182607,4.173167,4.868422,0.7730246,29,0.5740904,0.385784,0.20772558,0.27793407,0.86134493,2.895732,4.7575803,4.5656905,0.86795735,0.58660555
5030,0.30272526,0.40816593,1.2782648,1.6912003,0.9015144,30,0.5323929,0.47893828,0.6165041,0.5955243,3.5786119,2.6892836,4.323195,3.7164178,0.6308557,0.75511855
5031,0.27977774,0.46097544,4.568448,2.1355789,0.78832763,31,0.32020563,0.485493,0.42065102,0.49456862,3.8125148,3.1393125,2.6769166,3.081979,0.3072406,0.6969009
5032,0.78209627,0.2740717,4.739484,4.159179,0.7039818,32,0.97604525,0.6607268,0.20064086,0.22309852,1.7013291,4.0275087,4.987237,3.763729,0.80809313,0.6290941
5033,0.16674998,0.70002717,1.3613808,1.10427,0.65216357,33,0.8156034,0.41935626,0.7385583,0.68909043,1.8414094,2.0482512,1.7349422,1.7668386,0.4547156,0.5506177
5034,0.65584576,0.13157512,3.2258835,5.3099065,0.65818137,34,0.8181484,0.6399551,0.022736073,0.16658352,2.7819104,4.0478516,2.4103925,4.341164,0.030987084,0.56870115
5035,0.31435594,0.7050816,1.2426995,2.1503453,0.25345176,35,0.07139212,0.32505345,0.9301758,0.6780162,4.2818565,1.8871082,1.3049637,1.477855,0.30170625,0.25557986
5036,0.37836543,0.7382073,1.0974364,1.7193608,0.5740952,36,0.6750709,0.4489944,0.91410375,0.6965585,2.3167841,1.9616334,0.36646664,1.7131464,0.652877,0.514465
5037,0.58625114,0.7468767,3.3601432,2.396961,0.698807,37,0.6634505,0.6609056,0.73173106,0.6499143,3.7638159,2.8870177,0.7927877,2.150933,0.90684485,0.71623904
5038,0.3506107,0.42225274,1.8037333,1.765259,0.1369673,38,0.7268988,0.3302502,0.5136405,0.6076415,0.684759,2.0703404,2.5574112,2.8555205,0.26972908,0.31187102
5039,0.6000297,0.4649393,1.0244516,1.1568215,0.9177586,39,0.7901205,0.5864983,0.15955687,0.36271274,0.32786894,1.3324139,0.64774346,1.1790822,0.37588346,0.6104553
5040,0.52131176,0.26705766,1.714483,4.3647046,0.24908349,40,0.53020024,0.581953,0.3902049,0.4351214,2.9404793,3.599726,4.2086077,4.102257,0.0644508,0.50172794
5041,0.24523309,0.6661418,0.87903607,1.9734788,0.94272953,41,0.8915406,0.39212266,0.98588085,0.7034559,2.2584853,1.9322578,4.463231,1.9821464,0.3364784,0.7411152
5042,0.11430931,0.7855487,3.66823,0.8778726,0.24710412,42,0.38684553,0.27189872,0.83134997,0.7004164,0.56690276,1.5210819,0.36856806,1.199334,0.21959716,0.22541676
5043,0.41673988,0.6580282,1.4005644,0.5562856,0.25027722,43,0.9109644,0.36052653,0.52403414,0.619183,0.41808665,1.5952611,1.8350004,1.3641849,0.27477884,0.37167856
5044,0.51520365,0.15735982,1.2050585,3.8474183,0.82821894,44,0.47822392,0.43573397,0.12592888,0.22665429,0.45296645,3.28855,2.3874543,4.209592,0.040209293,0.55620635
5045,0.3259053,0.48244068,1.499584,4.6592755,0.6522766,45,0.47012454,0.35480127,0.35666823,0.5053072,0.7794131,2.4368763,4.22102,4.4292216,0.8741262,0.71703684
5046,0.5687697,0.6289729,3.848977,2.1160195,0.7034097,46,0.8137748,0.55969614,0.71670586,0.59321386,4.8323846,3.1524737,4.6258106,2.7519772,0.2921247,0.67266256
5047,0.64145404,0.114419535,4.5505514,3.4006484,0.10126017,47,0.25607818,0.5821616,0.030082285,0.19284509,1.2243848,3.9467304,3.5349562,4.340696,0.6622209,0.5256205
5048,0.8583995,0.124745235,2.5884924,4.3206034,0.10152395,48,0.74300796,0.6496935,0.063281655,0.17773548,5.253848,4.114984,2.7794027,4.2142577,0.0014828444,0.5724645
5049,0.4015029,0.47135422,1.6840823,2.0331423,0.096539885,49,0.03785634,0.31509858,0.7490264,0.61512,4.743113,2.2067494,2.2060125,2.5204654,0.7557972,0.34147677
5050,0.101476654,0.3773124,1.2628264,0.47658807,0.6672006,0,0.13878542,0.36105713,0.88329256,0.66756415,5.831762,2.0194824,1.8568686,1.9978237,0.5295074,0.45372364
5051,0.2916337,0.78477323,2.7273319,3.2728415,0.79839426,1,0.26005572,0.40845466,0.7431386,0.6549524,3.107646,2.2224991,1.7491965,2.3577704,0.6635418,0.56073797
5052,0.7854538,0.12736249,1.4762744,5.186208,0.3743852,2,0.5296115,0.54609925,0.017167449,0.17987183,1.7016066,3.674775,5.601427,4.4563437,0.124191284,0.58658904
5053,0.27324268,0.75789785,3.1115746,1.5769526,0.367658,3,0.15004581,0.3646536,0.9979424,0.71820855,5.94586,1.8551363,4.503372,1.731112,0.52882767,0.52842784
5054,0.62104464,0.6350291,0.78384143,0.87445575,0.1304039,4,0.084929466,0.29055777,0.5460148,0.6886853,0.65899086,1.3102393,0.03281057,1.1378571,0.10381168,0.26469558
5055,0.7278215,0.41026476,5.116702,1.2477489,0.62231183,5,0.8549662,0.68045646,0.34181893,0.35033435,5.1844835,3.6965,0.20638204,1.9721785,0.19173956,0.6279771
5056,0.56595325,0.07701635,1.5641768,2.837639,0.64491194,6,0.70680207,0.6454635,0.15999454,0.18892977,2.774045,4.068614,4.8344707,4.1986113,0.7003887,0.60830116
5057,0.47115418,0.11590486,4.43353,4.522814,0.31423172,7,0.8329714,0.6651815,0.0056732297,0.17545968,5.492095,4.2140565,5.2749286,4.2522945,0.82918227,0.5920138
5058,0.57762223,0.4871579,0.7629242,0.8879276,0.85119355,8,0.35026908,0.5898306,0.9785553,0.6923002,5.5152774,2.2356894,1.6357834,1.6656655,0.94860774,0.7594213
5059,0.06177168,0.6437187,4.7700615,1.7355992,0.1441433,9,0.031076312,0.26500574,0.410042,0.5744549,2.8984823,1.9853166,2.167254,2.6358569,0.11547536,0.22243299
5060,0.25258884,0.83855474,3.960629,4.2376866,0.32803306,10,0.47680485,0.36156294,0.5882805,0.6242101,1.6778076,2.170452,3.3217502,3.1147232,0.09239733,0.374929
5061,0.61423147,0.49415067,1.8766866,1.3454959,0.64221513,11,0.33008623,0.5047011,0.44150138,0.5439967,3.6580524,3.1131577,1.2365456,2.1113727,0.92681974,0.72492146
5062,0.19112483,0.4714995,1.1534088,1.2375959,0.4393861,12,0.37460816,0.32474625,0.5046595,0.6385887,0.9157659,1.6862814,1.5859716,1.5884968,0.34772158,0.2545516
5063,0.27826762,0.7162656,2.1806638,1.5967457,0.3865195,13,0.26205355,0.3772988,0.923914,0.6753233,3.0784729,1.7913768,1.0320536,1.3994348,0.39971167,0.4009574
5064,0.70910275,0.565309,0.83697313,0.96342176,0.89059097,14,0.5921992,0.46207556,0.1368447,0.62299365,0.18468797,1.220056,0.28880024,1.1047913,0.87211865,0.801496
5065,0.943851,0.31993955,2.5974782,1.4089645,0.6190152,15,0.9737907,0.7067876,0.42791867,0.38014582,4.677852,3.941627,2.6617675,2.5911963,0.5946402,0.64050937
5066,0.12809458,0.69517577,1.6064923,0.84043694,0.47213158,16,0.025746882,0.3223816,0.3020243,0.62634826,1.1581922,1.3151026,0.059794307,1.0551871,0.33734345,0.27419752
5067,0.631514,0.24012224,3.3659873,4.9859233,0.6982626,17,0.6509295,0.64527494,0.1367271,0.19863345,3.9394865,3.9106884,2.6474152,4.0397897,0.7989021,0.5830907
