,discount,learning rate,mf weight,mb weight,repetition,subject,true discount,inferred discount,true learning rate,inferred learning rate,true mf weight,inferred mf weight,true mb weight,inferred mb weight,true repetition,inferred repetition
4735,0.32605815,0.6978995,1.1978189,1.7713287,0.40414438,35,0.07139212,0.29900765,0.9301758,0.7094725,4.2818565,1.7400706,1.3049637,1.2959719,0.30170625,0.26974243
4736,0.47070253,0.7037133,1.2145813,1.9498161,0.5178823,36,0.6750709,0.5036722,0.91410375,0.73720115,2.3167841,2.0642662,0.36646664,1.6049868,0.652877,0.47992152
4737,0.8461018,0.572627,1.5555205,1.5413277,0.4833377,37,0.6634505,0.6801432,0.73173106,0.68509513,3.7638159,3.2656066,0.7927877,2.207283,0.90684485,0.7316201
4738,0.106917515,0.4757068,2.0333006,3.2802465,0.35811839,38,0.7268988,0.31263536,0.5136405,0.5883946,0.684759,1.8213562,2.5574112,2.9068162,0.26972908,0.31736204
4739,0.6266395,0.17264923,0.41084477,0.5008645,0.6035988,39,0.7901205,0.5979512,0.15955687,0.25652942,0.32786894,0.98099446,0.64774346,0.8239321,0.37588346,0.50385773
4740,0.3881307,0.64814585,5.7376394,5.829837,0.6587525,40,0.53020024,0.55745167,0.3902049,0.42670777,2.9404793,3.6604898,4.2086077,4.1106906,0.0644508,0.46592477
4741,0.504994,0.7914441,2.396532,2.5284142,0.73372144,41,0.8915406,0.40810633,0.98588085,0.7522134,2.2584853,1.7982244,4.463231,2.174522,0.3364784,0.7708477
4742,0.07749601,0.63943684,1.470155,0.9031019,0.19875629,42,0.38684553,0.25465778,0.83134997,0.73010796,0.56690276,1.1656145,0.36856806,0.8795602,0.21959716,0.21590628
4743,0.48437288,0.78675354,2.1868477,0.98940265,0.10382995,43,0.9109644,0.36341327,0.52403414,0.602015,0.41808665,1.3321326,1.8350004,1.1427704,0.27477884,0.41918892
4744,0.6043941,0.23526935,1.0709257,5.5432057,0.77997965,44,0.47822392,0.32344356,0.12592888,0.19634692,0.45296645,3.0446062,2.3874543,4.2613387,0.040209293,0.5345078
4745,0.4159316,0.378797,0.4489096,4.937846,0.7600751,45,0.47012454,0.2946091,0.35666823,0.45182958,0.7794131,2.3784933,4.22102,4.3911133,0.8741262,0.7391483
4746,0.45920318,0.5511375,2.3015718,2.5347881,0.84620756,46,0.8137748,0.5931812,0.71670586,0.6065244,4.8323846,3.4318066,4.6258106,2.8402717,0.2921247,0.6298255
4747,0.5592824,0.04865325,2.3968012,4.2942166,0.25659662,47,0.25607818,0.503847,0.030082285,0.12070047,1.2243848,3.7949898,3.5349562,4.3077135,0.6622209,0.48194584
4748,0.62998635,0.067966074,3.719161,5.4498153,0.12054998,48,0.74300796,0.6280382,0.063281655,0.11899373,5.253848,4.244577,2.7794027,4.2658367,0.0014828444,0.5460728
4749,0.059966095,0.6740253,4.0830603,2.4684372,0.335653,49,0.03785634,0.30262646,0.7490264,0.6107533,4.743113,2.1329288,2.2060125,2.553274,0.7557972,0.35130602
4750,0.57787204,0.72230977,0.9510078,2.0435188,0.51765203,0,0.13878542,0.35890886,0.88329256,0.70165527,5.831762,1.990209,1.8568686,2.002506,0.5295074,0.494646
4751,0.37793216,0.79887974,2.973596,4.0802917,0.73852885,1,0.26005572,0.44222447,0.7431386,0.6861766,3.107646,2.1589775,1.7491965,2.6941922,0.6635418,0.5524816
4752,0.50212914,0.16740704,4.8096094,5.5558243,0.5602622,2,0.5296115,0.46562007,0.017167449,0.14380936,1.7016066,3.4805572,5.601427,4.4995027,0.124191284,0.55755514
4753,0.49367166,0.4233544,0.519759,0.7642963,0.5264064,3,0.15004581,0.39038286,0.9979424,0.7491384,5.94586,1.7377431,4.503372,1.6182494,0.52882767,0.5573617
4754,0.122803055,0.71959704,1.9267784,0.6189958,0.26340172,4,0.084929466,0.27047276,0.5460148,0.7106052,0.65899086,0.93535924,0.03281057,0.7965852,0.10381168,0.2635172
4755,0.6965409,0.36678323,4.7959375,0.50700927,0.7925038,5,0.8549662,0.6947712,0.34181893,0.34139758,5.1844835,3.5869029,0.20638204,1.6907231,0.19173956,0.63548255
4756,0.76008636,0.17711112,5.0305176,2.565496,0.88747525,6,0.70680207,0.61714566,0.15999454,0.15994142,2.774045,3.9480908,4.8344707,4.0517387,0.7003887,0.569588
4757,0.75532275,0.09183872,2.8031058,1.5307134,0.71156067,7,0.8329714,0.6587562,0.0056732297,0.12578908,5.492095,4.2412543,5.2749286,3.9889388,0.82918227,0.5829755
4758,0.5894555,0.843046,3.2877607,1.7253778,0.91357815,8,0.35026908,0.6432743,0.9785553,0.7450726,5.5152774,2.5001636,1.6357834,1.4823974,0.94860774,0.7643178
4759,0.06113244,0.44040728,2.496725,1.6807387,0.27398774,9,0.031076312,0.22802006,0.410042,0.55419385,2.8984823,1.8922238,2.167254,2.6795654,0.11547536,0.17892824
4760,0.3774201,0.7808083,2.7591267,4.2151804,0.46793076,10,0.47680485,0.3460445,0.5882805,0.64314055,1.6778076,2.2446706,3.3217502,3.367051,0.09239733,0.39183503
4761,0.32031667,0.46287778,3.2193146,0.56261176,0.87160456,11,0.33008623,0.47884116,0.44150138,0.52652836,3.6580524,3.1585383,1.2365456,2.039357,0.92681974,0.7567302
4762,0.53085816,0.5680472,0.52088463,1.3654907,0.26243842,12,0.37460816,0.29682976,0.5046595,0.6309336,0.9157659,1.528355,1.5859716,1.4442768,0.34772158,0.26224092
4763,0.34398967,0.609242,1.0366465,0.80797017,0.46999478,13,0.26205355,0.40839407,0.923914,0.71664494,3.0784729,1.5861604,1.0320536,1.3119138,0.39971167,0.43311113
4764,0.30501023,0.7941834,1.9337,0.6116893,0.935895,14,0.5921992,0.5205958,0.1368447,0.5978693,0.18468797,0.9084812,0.28880024,0.79858303,0.87211865,0.8357165
4765,0.6429721,0.45147622,4.5600424,4.528897,0.98477966,15,0.9737907,0.7209491,0.42791867,0.37133822,4.677852,3.973767,2.6617675,2.465829,0.5946402,0.5763417
4766,0.26344436,0.45465064,0.42168158,0.6761972,0.40575534,16,0.025746882,0.29050872,0.3020243,0.64128304,1.1581922,1.0078919,0.059794307,0.77288985,0.33734345,0.28845513
4767,0.6857311,0.18154949,5.2319293,2.0271602,0.43143606,17,0.6509295,0.5835201,0.1367271,0.16361773,3.9394865,3.906065,2.6474152,3.7354572,0.7989021,0.5554585
4768,0.67511064,0.5932349,2.0191503,2.5077705,0.7568107,18,0.86555284,0.5031275,0.50922793,0.5941863,1.8003631,2.791709,2.9959345,3.2003946,0.113482475,0.5891443
4769,0.41314587,0.14182943,3.9004326,4.9777203,0.7045999,19,0.4922269,0.5366886,0.059574366,0.124449186,5.247343,3.8583927,5.583676,4.4387355,0.120299816,0.5547496
4770,0.6438971,0.07744627,3.4248157,3.3930902,0.1477085,20,0.37046063,0.582759,0.08522928,0.1391617,2.4132857,4.003269,2.4426508,4.1822195,0.49333858,0.5480077
4771,0.299566,0.76436263,3.0359282,5.4457045,0.8358106,21,0.1759842,0.37451428,0.59426385,0.5939169,3.4122963,2.350526,3.3523993,4.0582976,0.39587486,0.6308313
4772,0.57114494,0.7523402,2.818321,0.9778974,0.32156768,22,0.67180586,0.3561792,0.9686744,0.73413366,2.0936027,1.8334807,2.4440846,1.6894146,0.06055695,0.32394078
4773,0.33968776,0.65020144,2.9956937,2.7593808,0.15337497,23,0.25022835,0.3554458,0.7693446,0.71141016,2.0509586,1.9419631,3.6664217,2.7482574,0.022204459,0.23860116
4774,0.30664864,0.30888385,0.6334547,3.2615883,0.8477988,24,0.22321069,0.33612522,0.5456891,0.50316954,3.9223216,2.358184,5.058756,3.9956768,0.834003,0.75856096
4775,0.58080673,0.16268037,4.012641,0.40353793,0.4173865,25,0.1809923,0.6462246,0.1366877,0.14992121,4.0062494,3.7386208,0.4510671,1.7469417,0.61335766,0.59761465
4776,0.28738362,0.3966044,0.42537886,3.3536649,0.3653803,26,0.15485883,0.30768818,0.60576874,0.5738901,4.8406887,2.3010046,4.4708223,4.4017725,0.3580392,0.36842415
4777,0.42904598,0.7139084,3.6926317,1.4097077,0.33114135,27,0.5292105,0.5256151,0.6842954,0.640452,1.3708713,2.3338482,2.4409266,1.7470948,0.8805287,0.5876599
4778,0.46416536,0.39684823,0.42912608,4.3900504,0.8457597,28,0.22106332,0.33453315,0.47927874,0.50831574,3.107638,2.406373,5.9166446,4.9737,0.9822865,0.7437895
4779,0.2493281,0.2435524,2.591809,4.57754,0.8225241,29,0.5740904,0.34077117,0.20772558,0.2506014,0.86134493,2.5687582,4.7575803,4.704172,0.86795735,0.61390376
4780,0.48995984,0.68748796,3.2436109,4.172289,0.6082194,30,0.5323929,0.49013758,0.6165041,0.60031366,3.5786119,2.6519556,4.323195,4.0981464,0.6308557,0.8032966
4781,0.55313337,0.5006668,3.2863002,3.7162979,0.8727931,31,0.32020563,0.434112,0.42065102,0.4698106,3.8125148,3.2673168,2.6769166,3.0163739,0.3072406,0.70787406
4782,0.64249486,0.25037837,5.552588,4.7381096,0.70522255,32,0.97604525,0.6263504,0.20064086,0.20732476,1.7013291,3.9046073,4.987237,3.4650009,0.80809313,0.63421607
4783,0.5720125,0.6515956,1.7689794,0.87667763,0.5648876,33,0.8156034,0.4446305,0.7385583,0.7202583,1.8414094,1.9890037,1.7349422,1.6470052,0.4547156,0.5779586
4784,0.7367309,0.10359062,3.8423424,5.1123075,0.11163315,34,0.8181484,0.5970227,0.022736073,0.12514424,2.7819104,4.017233,2.4103925,4.2062993,0.030987084,0.56346774
4785,0.631336,0.67810285,0.4935844,1.1942973,0.12850378,35,0.07139212,0.29900765,0.9301758,0.7094725,4.2818565,1.7400706,1.3049637,1.2959719,0.30170625,0.26974243
4786,0.3151034,0.68553376,1.1432017,1.4017944,0.74693924,36,0.6750709,0.5036722,0.91410375,0.73720115,2.3167841,2.0642662,0.36646664,1.6049868,0.652877,0.47992152
4787,0.7361508,0.76129574,4.40461,2.5633426,0.816731,37,0.6634505,0.6801432,0.73173106,0.68509513,3.7638159,3.2656066,0.7927877,2.207283,0.90684485,0.7316201
4788,0.44536668,0.7512746,2.073898,4.135565,0.3443151,38,0.7268988,0.31263536,0.5136405,0.5883946,0.684759,1.8213562,2.5574112,2.9068162,0.26972908,0.31736204
4789,0.35428724,0.17760506,0.80591846,0.6580708,0.32825202,39,0.7901205,0.5979512,0.15955687,0.25652942,0.32786894,0.98099446,0.64774346,0.8239321,0.37588346,0.50385773
4790,0.538358,0.25567392,0.95764107,3.709154,0.8633936,40,0.53020024,0.55745167,0.3902049,0.42670777,2.9404793,3.6604898,4.2086077,4.1106906,0.0644508,0.46592477
4791,0.5682838,0.8932094,2.3149042,4.0411816,0.9674178,41,0.8915406,0.40810633,0.98588085,0.7522134,2.2584853,1.7982244,4.463231,2.174522,0.3364784,0.7708477
4792,0.0915473,0.6724228,1.2067777,0.86891556,0.14432333,42,0.38684553,0.25465778,0.83134997,0.73010796,0.56690276,1.1656145,0.36856806,0.8795602,0.21959716,0.21590628
4793,0.30569005,0.53420675,1.4839925,1.3436428,0.5137145,43,0.9109644,0.36341327,0.52403414,0.602015,0.41808665,1.3321326,1.8350004,1.1427704,0.27477884,0.41918892
4794,0.1281973,0.1469773,3.6905258,2.1672254,0.3994718,44,0.47822392,0.32344356,0.12592888,0.19634692,0.45296645,3.0446062,2.3874543,4.2613387,0.040209293,0.5345078
4795,0.089546286,0.56293786,5.159004,5.146134,0.79307395,45,0.47012454,0.2946091,0.35666823,0.45182958,0.7794131,2.3784933,4.22102,4.3911133,0.8741262,0.7391483
4796,0.6280777,0.72754574,4.207567,1.4824693,0.42123696,46,0.8137748,0.5931812,0.71670586,0.6065244,4.8323846,3.4318066,4.6258106,2.8402717,0.2921247,0.6298255
4797,0.5691986,0.22749232,4.9893827,5.0551033,0.1125111,47,0.25607818,0.503847,0.030082285,0.12070047,1.2243848,3.7949898,3.5349562,4.3077135,0.6622209,0.48194584
4798,0.40511274,0.08595646,4.8453455,2.5429795,0.69558054,48,0.74300796,0.6280382,0.063281655,0.11899373,5.253848,4.244577,2.7794027,4.2658367,0.0014828444,0.5460728
4799,0.47975212,0.7439779,2.7943537,2.2432747,0.22875972,49,0.03785634,0.30262646,0.7490264,0.6107533,4.743113,2.1329288,2.2060125,2.553274,0.7557972,0.35130602
4800,0.51406384,0.8442928,3.3689368,1.7698606,0.45096576,0,0.13878542,0.35890886,0.88329256,0.70165527,5.831762,1.990209,1.8568686,2.002506,0.5295074,0.494646
4801,0.53358185,0.44226545,0.26410806,1.7254548,0.71046096,1,0.26005572,0.44222447,0.7431386,0.6861766,3.107646,2.1589775,1.7491965,2.6941922,0.6635418,0.5524816
4802,0.32345134,0.14131775,2.4829385,4.0426126,0.39285013,2,0.5296115,0.46562007,0.017167449,0.14380936,1.7016066,3.4805572,5.601427,4.4995027,0.124191284,0.55755514
4803,0.40802464,0.80684626,3.3026125,1.2404385,0.21880844,3,0.15004581,0.39038286,0.9979424,0.7491384,5.94586,1.7377431,4.503372,1.6182494,0.52882767,0.5573617
4804,0.3505456,0.7463782,1.1874342,0.7025039,0.12981714,4,0.084929466,0.27047276,0.5460148,0.7106052,0.65899086,0.93535924,0.03281057,0.7965852,0.10381168,0.2635172
4805,0.5547568,0.4596071,5.4728255,2.1256833,0.6700686,5,0.8549662,0.6947712,0.34181893,0.34139758,5.1844835,3.5869029,0.20638204,1.6907231,0.19173956,0.63548255
4806,0.4299859,0.09961151,2.371634,0.5109543,0.21878265,6,0.70680207,0.61714566,0.15999454,0.15994142,2.774045,3.9480908,4.8344707,4.0517387,0.7003887,0.569588
4807,0.5436519,0.12145715,3.9117317,5.281128,0.7886327,7,0.8329714,0.6587562,0.0056732297,0.12578908,5.492095,4.2412543,5.2749286,3.9889388,0.82918227,0.5829755
4808,0.73947424,0.8614862,3.700292,1.781873,0.6597974,8,0.35026908,0.6432743,0.9785553,0.7450726,5.5152774,2.5001636,1.6357834,1.4823974,0.94860774,0.7643178
4809,0.71371055,0.5587716,0.22760475,4.058098,0.4161669,9,0.031076312,0.22802006,0.410042,0.55419385,2.8984823,1.8922238,2.167254,2.6795654,0.11547536,0.17892824
4810,0.24871749,0.4287066,0.9564552,2.0928507,0.2502998,10,0.47680485,0.3460445,0.5882805,0.64314055,1.6778076,2.2446706,3.3217502,3.367051,0.09239733,0.39183503
4811,0.61507255,0.78610647,4.210384,3.94847,0.395972,11,0.33008623,0.47884116,0.44150138,0.52652836,3.6580524,3.1585383,1.2365456,2.039357,0.92681974,0.7567302
4812,0.32989815,0.3849352,0.76297456,2.1775866,0.056987673,12,0.37460816,0.29682976,0.5046595,0.6309336,0.9157659,1.528355,1.5859716,1.4442768,0.34772158,0.26224092
4813,0.31496483,0.69614816,0.74677294,1.0505929,0.8533187,13,0.26205355,0.40839407,0.923914,0.71664494,3.0784729,1.5861604,1.0320536,1.3119138,0.39971167,0.43311113
4814,0.866585,0.60866326,0.88380444,0.50065863,0.7569142,14,0.5921992,0.5205958,0.1368447,0.5978693,0.18468797,0.9084812,0.28880024,0.79858303,0.87211865,0.8357165
4815,0.64267087,0.5284898,5.169534,5.1691866,0.8674974,15,0.9737907,0.7209491,0.42791867,0.37133822,4.677852,3.973767,2.6617675,2.465829,0.5946402,0.5763417
4816,0.34206024,0.77106535,1.218237,1.0117424,0.24973468,16,0.025746882,0.29050872,0.3020243,0.64128304,1.1581922,1.0078919,0.059794307,0.77288985,0.33734345,0.28845513
4817,0.5571212,0.18627104,4.9814425,4.1123424,0.45716646,17,0.6509295,0.5835201,0.1367271,0.16361773,3.9394865,3.906065,2.6474152,3.7354572,0.7989021,0.5554585
4818,0.6700718,0.51134443,2.459795,3.1087525,0.26685274,18,0.86555284,0.5031275,0.50922793,0.5941863,1.8003631,2.791709,2.9959345,3.2003946,0.113482475,0.5891443
4819,0.5657681,0.0864138,4.248629,3.6464791,0.37650162,19,0.4922269,0.5366886,0.059574366,0.124449186,5.247343,3.8583927,5.583676,4.4387355,0.120299816,0.5547496
4820,0.9256122,0.20031601,3.5342736,5.315319,0.44825634,20,0.37046063,0.582759,0.08522928,0.1391617,2.4132857,4.003269,2.4426508,4.1822195,0.49333858,0.5480077
4821,0.31389773,0.43229806,2.1117013,2.695667,0.5700023,21,0.1759842,0.37451428,0.59426385,0.5939169,3.4122963,2.350526,3.3523993,4.0582976,0.39587486,0.6308313
4822,0.39751282,0.8891594,1.8410246,3.2832992,0.45664415,22,0.67180586,0.3561792,0.9686744,0.73413366,2.0936027,1.8334807,2.4440846,1.6894146,0.06055695,0.32394078
4823,0.23728292,0.69293904,2.757406,2.567184,0.16319615,23,0.25022835,0.3554458,0.7693446,0.71141016,2.0509586,1.9419631,3.6664217,2.7482574,0.022204459,0.23860116
4824,0.321127,0.4833495,2.5964944,4.0070057,0.5407753,24,0.22321069,0.33612522,0.5456891,0.50316954,3.9223216,2.358184,5.058756,3.9956768,0.834003,0.75856096
4825,0.5720286,0.18344088,4.3053827,1.5666372,0.2220943,25,0.1809923,0.6462246,0.1366877,0.14992121,4.0062494,3.7386208,0.4510671,1.7469417,0.61335766,0.59761465
4826,0.2011802,0.49988285,3.4303486,2.964016,0.48399454,26,0.15485883,0.30768818,0.60576874,0.5738901,4.8406887,2.3010046,4.4708223,4.4017725,0.3580392,0.36842415
4827,0.3831246,0.73776865,2.603722,3.545693,0.8366283,27,0.5292105,0.5256151,0.6842954,0.640452,1.3708713,2.3338482,2.4409266,1.7470948,0.8805287,0.5876599
4828,0.6191337,0.48020408,0.6400635,5.4456363,0.46011436,28,0.22106332,0.33453315,0.47927874,0.50831574,3.107638,2.406373,5.9166446,4.9737,0.9822865,0.7437895
4829,0.094517976,0.2752099,4.6492424,4.4582224,0.9747493,29,0.5740904,0.34077117,0.20772558,0.2506014,0.86134493,2.5687582,4.7575803,4.704172,0.86795735,0.61390376
4830,0.48362604,0.7154572,2.2201934,3.8978212,0.93502027,30,0.5323929,0.49013758,0.6165041,0.60031366,3.5786119,2.6519556,4.323195,4.0981464,0.6308557,0.8032966
4831,0.5282828,0.5167927,3.4711912,2.6271253,0.24776174,31,0.32020563,0.434112,0.42065102,0.4698106,3.8125148,3.2673168,2.6769166,3.0163739,0.3072406,0.70787406
4832,0.7084025,0.157097,2.1435645,1.427588,0.88847303,32,0.97604525,0.6263504,0.20064086,0.20732476,1.7013291,3.9046073,4.987237,3.4650009,0.80809313,0.63421607
4833,0.22549483,0.71178883,2.496973,0.68334115,0.5101517,33,0.8156034,0.4446305,0.7385583,0.7202583,1.8414094,1.9890037,1.7349422,1.6470052,0.4547156,0.5779586
4834,0.77242184,0.14758132,2.8895867,2.8359756,0.97213364,34,0.8181484,0.5970227,0.022736073,0.12514424,2.7819104,4.017233,2.4103925,4.2062993,0.030987084,0.56346774
4835,0.26833028,0.86136,1.6801558,1.6502242,0.16019696,35,0.07139212,0.29900765,0.9301758,0.7094725,4.2818565,1.7400706,1.3049637,1.2959719,0.30170625,0.26974243
4836,0.43932,0.7432694,2.4011614,1.541812,0.7798627,36,0.6750709,0.5036722,0.91410375,0.73720115,2.3167841,2.0642662,0.36646664,1.6049868,0.652877,0.47992152
4837,0.6443207,0.672984,3.652058,2.9370623,0.7279548,37,0.6634505,0.6801432,0.73173106,0.68509513,3.7638159,3.2656066,0.7927877,2.207283,0.90684485,0.7316201
4838,0.11529899,0.4439935,2.0689766,2.4969385,0.33427835,38,0.7268988,0.31263536,0.5136405,0.5883946,0.684759,1.8213562,2.5574112,2.9068162,0.26972908,0.31736204
4839,0.81065214,0.19391292,0.5597731,0.7733246,0.17072983,39,0.7901205,0.5979512,0.15955687,0.25652942,0.32786894,0.98099446,0.64774346,0.8239321,0.37588346,0.50385773
4840,0.72865075,0.48605132,3.0556855,4.4163456,0.7053745,40,0.53020024,0.55745167,0.3902049,0.42670777,2.9404793,3.6604898,4.2086077,4.1106906,0.0644508,0.46592477
4841,0.5943896,0.7759394,1.2266912,2.4456022,0.7109414,41,0.8915406,0.40810633,0.98588085,0.7522134,2.2584853,1.7982244,4.463231,2.174522,0.3364784,0.7708477
4842,0.10669303,0.69752324,0.8613486,1.08649,0.12541889,42,0.38684553,0.25465778,0.83134997,0.73010796,0.56690276,1.1656145,0.36856806,0.8795602,0.21959716,0.21590628
4843,0.3649102,0.5612168,1.0100665,1.0427637,0.40706557,43,0.9109644,0.36341327,0.52403414,0.602015,0.41808665,1.3321326,1.8350004,1.1427704,0.27477884,0.41918892
4844,0.26691002,0.16465512,3.1461153,2.0521197,0.61835074,44,0.47822392,0.32344356,0.12592888,0.19634692,0.45296645,3.0446062,2.3874543,4.2613387,0.040209293,0.5345078
4845,0.1818853,0.5010259,4.390602,4.593809,0.8484389,45,0.47012454,0.2946091,0.35666823,0.45182958,0.7794131,2.3784933,4.22102,4.3911133,0.8741262,0.7391483
4846,0.59532017,0.68801975,4.2422028,2.3697448,0.6405414,46,0.8137748,0.5931812,0.71670586,0.6065244,4.8323846,3.4318066,4.6258106,2.8402717,0.2921247,0.6298255
4847,0.5207005,0.08090373,2.2546868,4.396771,0.3997362,47,0.25607818,0.503847,0.030082285,0.12070047,1.2243848,3.7949898,3.5349562,4.3077135,0.6622209,0.48194584
4848,0.37575933,0.051212378,4.881748,4.5042977,0.3562338,48,0.74300796,0.6280382,0.063281655,0.11899373,5.253848,4.244577,2.7794027,4.2658367,0.0014828444,0.5460728
4849,0.27014163,0.3699728,1.1586833,1.1485577,0.3293474,49,0.03785634,0.30262646,0.7490264,0.6107533,4.743113,2.1329288,2.2060125,2.553274,0.7557972,0.35130602
4850,0.2830267,0.48287207,0.42834753,1.9441191,0.86272234,0,0.13878542,0.35890886,0.88329256,0.70165527,5.831762,1.990209,1.8568686,2.002506,0.5295074,0.494646
4851,0.5220984,0.55584633,0.91553855,1.8771511,0.6190794,1,0.26005572,0.44222447,0.7431386,0.6861766,3.107646,2.1589775,1.7491965,2.6941922,0.6635418,0.5524816
4852,0.542247,0.10545208,4.005499,5.0285196,0.4229166,2,0.5296115,0.46562007,0.017167449,0.14380936,1.7016066,3.4805572,5.601427,4.4995027,0.124191284,0.55755514
4853,0.5331184,0.782112,1.3761939,1.8503469,0.71994096,3,0.15004581,0.39038286,0.9979424,0.7491384,5.94586,1.7377431,4.503372,1.6182494,0.52882767,0.5573617
4854,0.29014492,0.5772029,0.9922042,0.36214948,0.2806125,4,0.084929466,0.27047276,0.5460148,0.7106052,0.65899086,0.93535924,0.03281057,0.7965852,0.10381168,0.2635172
4855,0.7014694,0.35799912,2.885785,3.0764985,0.7685568,5,0.8549662,0.6947712,0.34181893,0.34139758,5.1844835,3.5869029,0.20638204,1.6907231,0.19173956,0.63548255
4856,0.83727735,0.15514864,3.2440274,1.49962,0.083428465,6,0.70680207,0.61714566,0.15999454,0.15994142,2.774045,3.9480908,4.8344707,4.0517387,0.7003887,0.569588
4857,0.5979619,0.22160521,5.6060567,5.3865013,0.31539586,7,0.8329714,0.6587562,0.0056732297,0.12578908,5.492095,4.2412543,5.2749286,3.9889388,0.82918227,0.5829755
4858,0.5534425,0.791844,2.148863,2.1924636,0.7134653,8,0.35026908,0.6432743,0.9785553,0.7450726,5.5152774,2.5001636,1.6357834,1.4823974,0.94860774,0.7643178
4859,0.67151445,0.69369525,0.5352215,3.9691324,0.1146529,9,0.031076312,0.22802006,0.410042,0.55419385,2.8984823,1.8922238,2.167254,2.6795654,0.11547536,0.17892824
4860,0.62242085,0.32912016,0.36948824,2.362177,0.2819428,10,0.47680485,0.3460445,0.5882805,0.64314055,1.6778076,2.2446706,3.3217502,3.367051,0.09239733,0.39183503
4861,0.7410245,0.851832,4.510909,4.0519867,0.96280545,11,0.33008623,0.47884116,0.44150138,0.52652836,3.6580524,3.1585383,1.2365456,2.039357,0.92681974,0.7567302
4862,0.16061802,0.5561129,1.6850855,1.5427542,0.25717944,12,0.37460816,0.29682976,0.5046595,0.6309336,0.9157659,1.528355,1.5859716,1.4442768,0.34772158,0.26224092
4863,0.38417047,0.59016097,1.4414198,0.72308636,0.35359132,13,0.26205355,0.40839407,0.923914,0.71664494,3.0784729,1.5861604,1.0320536,1.3119138,0.39971167,0.43311113
4864,0.5807227,0.4926976,0.67368424,0.88992417,0.8512577,14,0.5921992,0.5205958,0.1368447,0.5978693,0.18468797,0.9084812,0.28880024,0.79858303,0.87211865,0.8357165
4865,0.8467216,0.39522234,4.558589,3.8154008,0.8699643,15,0.9737907,0.7209491,0.42791867,0.37133822,4.677852,3.973767,2.6617675,2.465829,0.5946402,0.5763417
4866,0.10809971,0.74091774,1.4416685,0.58636254,0.19072555,16,0.025746882,0.29050872,0.3020243,0.64128304,1.1581922,1.0078919,0.059794307,0.77288985,0.33734345,0.28845513
4867,0.8114517,0.1612624,3.23588,4.497099,0.66555583,17,0.6509295,0.5835201,0.1367271,0.16361773,3.9394865,3.906065,2.6474152,3.7354572,0.7989021,0.5554585
4868,0.5824913,0.70387906,3.0940533,4.5915704,0.7488423,18,0.86555284,0.5031275,0.50922793,0.5941863,1.8003631,2.791709,2.9959345,3.2003946,0.113482475,0.5891443
4869,0.6451057,0.10470161,4.5440836,5.4933786,0.3051255,19,0.4922269,0.5366886,0.059574366,0.124449186,5.247343,3.8583927,5.583676,4.4387355,0.120299816,0.5547496
4870,0.5844803,0.08651081,2.0202866,3.9719462,0.58169794,20,0.37046063,0.582759,0.08522928,0.1391617,2.4132857,4.003269,2.4426508,4.1822195,0.49333858,0.5480077
4871,0.20380965,0.56230706,2.3873937,4.1429567,0.66595334,21,0.1759842,0.37451428,0.59426385,0.5939169,3.4122963,2.350526,3.3523993,4.0582976,0.39587486,0.6308313
4872,0.1998224,0.62972707,3.469479,0.9310746,0.2316558,22,0.67180586,0.3561792,0.9686744,0.73413366,2.0936027,1.8334807,2.4440846,1.6894146,0.06055695,0.32394078
4873,0.12723187,0.42964637,0.8522037,1.7810029,0.46665016,23,0.25022835,0.3554458,0.7693446,0.71141016,2.0509586,1.9419631,3.6664217,2.7482574,0.022204459,0.23860116
4874,0.210001,0.5134873,3.3944027,3.045168,0.7981868,24,0.22321069,0.33612522,0.5456891,0.50316954,3.9223216,2.358184,5.058756,3.9956768,0.834003,0.75856096
4875,0.54554784,0.14180604,2.6403875,3.9242556,0.2857284,25,0.1809923,0.6462246,0.1366877,0.14992121,4.0062494,3.7386208,0.4510671,1.7469417,0.61335766,0.59761465
4876,0.53338724,0.5979333,2.37924,5.172576,0.114804916,26,0.15485883,0.30768818,0.60576874,0.5738901,4.8406887,2.3010046,4.4708223,4.4017725,0.3580392,0.36842415
4877,0.69873446,0.64791673,2.5536308,1.8174044,0.45859286,27,0.5292105,0.5256151,0.6842954,0.640452,1.3708713,2.3338482,2.4409266,1.7470948,0.8805287,0.5876599
4878,0.398807,0.7460215,4.9280663,5.7593226,0.90843827,28,0.22106332,0.33453315,0.47927874,0.50831574,3.107638,2.406373,5.9166446,4.9737,0.9822865,0.7437895
4879,0.26341856,0.215499,1.3414595,5.0192976,0.62210345,29,0.5740904,0.34077117,0.20772558,0.2506014,0.86134493,2.5687582,4.7575803,4.704172,0.86795735,0.61390376
4880,0.4204838,0.425286,0.82991993,4.089458,0.8963554,30,0.5323929,0.49013758,0.6165041,0.60031366,3.5786119,2.6519556,4.323195,4.0981464,0.6308557,0.8032966
4881,0.15727721,0.22546297,2.3071141,1.1727763,0.9583848,31,0.32020563,0.434112,0.42065102,0.4698106,3.8125148,3.2673168,2.6769166,3.0163739,0.3072406,0.70787406
4882,0.26538274,0.1508023,3.4199333,0.66777897,0.8415235,32,0.97604525,0.6263504,0.20064086,0.20732476,1.7013291,3.9046073,4.987237,3.4650009,0.80809313,0.63421607
